sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-06,1673.4852675969826,3317.222791810895,0.3511264120181994,1343.5356643763407,4660.758456187235
M002,BAT-B-02,3632.161293932906,4800.603541327315,0.4759473657320945,1575.0245660643693,6375.628107391684
M003,BAT-C-03,6036.45193109501,7857.512997688173,0.23088787400035304,2499.7429396659018,10357.255937354075
M004,BAT-A-04,360.0,2262.6540221775354,0.337339941623068,1361.4580758900115,3624.112098067547
M005,BAT-A-05,6197.568703530093,8070.222725707628,0.36640974087202494,1323.6673368663676,9393.890062573995
M006,BAT-A-03,360.0,1313.4852665969827,0.6984373007190467,892.0315090652392,2205.516775662222
M007,BAT-A-04,3666.938169379437,5275.542505768932,0.45066825779899566,1214.1312648613057,6489.673770630237
M008,BAT-B-04,6259.881203530093,7638.169787550543,0.5206450845946864,1497.548520035877,9135.71830758642
M009,BAT-B-02,440.5,1686.784389486567,0.5550029181084354,1437.9949419453785,3124.7793314319456
M010,BAT-B-01,360.0,1207.276912821857,0.7154664089004564,1159.8582245725422,2367.135137394399
M011,BAT-A-01,8425.611318546706,9647.722500211716,0.5841775234171963,1040.5692195576448,10688.29171976936
M012,BAT-C-01,510.0,1560.170391878965,0.6353055079653442,1623.5047327417542,3183.675124620719
M013,BAT-A-02,8362.767568546706,9963.172102998862,0.5136655437848177,1132.2347930797368,11095.406896078599
M014,BAT-A-01,360.0,1222.0269190034332,0.7439999486838502,832.8000667109948,2054.826985714428
M015,BAT-B-03,1655.3602675969826,3188.0948235670658,0.31191138952446495,1859.3535914909273,5047.448415057993
M016,BAT-C-01,3749.48478723569,5146.679945431233,0.4722281495612677,1976.83900928392,7123.518954715153
M017,BAT-C-03,2100.170392878965,3186.34078475793,0.6255321544315746,1644.6803320649215,4831.021116822852
M018,BAT-A-05,1673.4852675969826,3303.8898020491383,0.49091303989880586,1161.8130481315523,4465.702850180691
M019,BAT-A-02,2848.642338663181,4186.07766133682,0.5838850844250048,1040.9493902474937,5227.027051584313
M020,BAT-A-02,360.0,1313.485266596983,0.7085441999392076,878.8925400790301,2192.3778066760133
M021,BAT-C-02,1677.672767596982,3269.48478623569,0.28485187289610714,2382.820942058435,5652.3057282941245
M022,BAT-A-01,4372.557272939894,5204.584191943328,0.7552374396790444,818.1913284172422,6022.77552036057
M023,BAT-B-01,3578.0948245670656,5149.93713173411,0.2561979088099089,1955.9236247294914,7105.860756463601
M024,BAT-B-03,6300.006203530093,7841.8485106971375,0.3091418530572285,1864.1541213674705,9706.002632064608
M025,BAT-A-06,6212.068703530093,7549.504026203732,0.5986946501640227,1021.6969547867706,8571.200980990503
M026,BAT-C-04,3636.34078575793,5556.45193009501,0.27937666171773357,2394.683899611577,7951.135829706587
M027,BAT-A-03,3636.938169379437,5250.67569359335,0.37880826435707204,1307.5492563358061,6558.224949929156
M028,BAT-B-04,2076.784390486567,3242.1612929329062,0.5442135670880817,1456.696483713992,4698.857776646898
M029,BAT-A-01,2054.826986714428,3306.9381683794372,0.5649083818765711,1065.6191035604575,4372.557271939895
