sortie_id,shift_s
M001,0.0
M002,0.0
M003,22.8
M004,0.0
M005,0.09999999999990905
M006,2199.8999999999996
M007,0.0
M008,1283.3000000000002
M009,1558.5999999999995
M010,0.0999999999994543
M011,-60.09999999999991
M012,0.0
M013,0.1
M014,613.2999999999997
M015,2290.0
M016,615.4000000000001
M017,-2436.2
M018,-1516.1
M019,-2371.7
M020,60.0
M021,-3623.6
M022,178.30000000000018
M023,1869.8
M024,0.10000000000013642
M025,-1922.8
M026,0.0
M027,-25.699999999999818
