atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
T02_M003_G00,T02_M003_G00,M003,770.6125,1626.64375,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.932092754264744,10.01648148125875,7.932092754264744
T02_M004_G00,T02_M004_G00,M004,2506.23125,3447.85625,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.914652990064113,10.01648148125875,7.914652990064113
T02_M007_G00,T02_M007_G00,M007,4754.88125,5599.35,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
T02_M017_G00,T02_M017_G00,M017,2328.66875,3284.91875,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,0.4692401324579123,10.01648148125875,0.4692401324579123
T02_M018_G00,T02_M018_G00,M018,3424.65,3948.55625,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,8.13999814940189,10.01648148125875,8.13999814940189
T02_M023_G00,T02_M023_G00,M023,2616.14375,3417.14375,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.697786272509717,10.01648148125875,7.697786272509717
T02_M024_G00,T02_M024_G00,M024,1949.0875,2348.0875000000005,T02_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,5.870320954293348,10.01648148125875,5.870320954293348
T02_M005_G00,T02_M005_G00,M005,4539.5625,5472.15625,T02_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
T02_M006_G00,T02_M006_G00,M006,4608.037499999999,5652.881249999999,T02_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
T02_M008_G00,T02_M008_G00,M008,5084.425,5115.08125,T02_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.9082502896860376,16.177909036830457,3.9082502896860376
