relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,C01_Q3_001_R001,200.22014525043414,3134.8304040920966,3434.8304040920966,300.0
R02,C01_Q3_001_R002,810.1764496663347,4344.141917399999,4644.141917399999,300.0
R02,C01_Q3_001_R004,5855.322759689773,11388.198010976872,11688.198010976872,300.0
R01,C01_Q3_001_R003,3434.830404092102,6393.341974691741,6693.341974691741,300.0
