site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,robust_slack_db,Gamma_C_db
E52_da487d3b8a0906fb4529d12f,0.14955749359428694,15.138353346482333,0.14955749359428694,331.4673547495513,365.316990573119,459.8368945576963,0.18300743845595838,0.009166666666666667,0.2615651041666667,0.4537392092892917,2.1062607907107087,0.8582064970970964,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091827222,283.8956298828125,30.0,541.4673547495513,0.0,1,C01_M003_G00,C01_M003_G00,C01,M003,2415.3125,3271.34375,856.03125,0.14955749359428694,0.0
E52_da487d3b8a0906fb4529d12f,0.14955749359428694,15.138353346482333,0.14955749359428694,331.4673547495513,365.316990573119,459.8368945576963,0.18300743845595838,0.009166666666666667,0.28771875,0.47989285512262503,2.0801071448773754,0.8500334827741797,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091827222,283.8956298828125,30.0,541.4673547495513,0.0,1,C01_M004_G00,C01_M004_G00,C01,M004,814.03125,1755.65625,941.625,0.14955749359428694,0.0
E52_da487d3b8a0906fb4529d12f,9.466834534918036,15.138353346482333,9.466834534918036,331.4673547495513,365.316990573119,459.8368945576963,0.18300743845595838,0.009166666666666667,0.12212673611111113,0.31430084123373614,2.2456991587662642,0.9017809871144574,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091827222,283.8956298828125,30.0,541.4673547495513,0.0,1,C01_M008_G00,C01_M008_G00,C01,M008,786.0625,1185.75,399.6875,9.466834534918036,0.0
E52_da487d3b8a0906fb4529d12f,9.466834534918036,15.138353346482333,9.466834534918036,331.4673547495513,365.316990573119,459.8368945576963,0.18300743845595838,0.009166666666666667,0.1312934027777778,0.3234675079004028,2.236532492099598,0.8989164037811241,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091827222,283.8956298828125,30.0,541.4673547495513,0.0,1,C01_M009_G00,C01_M009_G00,C01,M009,816.0625,1245.75,429.6875,9.466834534918036,0.0
E52_da487d3b8a0906fb4529d12f,0.31260605257193674,15.138353346482333,0.31260605257193674,331.4673547495513,365.316990573119,459.8368945576963,0.18300743845595838,0.009166666666666667,0.12191666666666667,0.3140907717892917,2.2459092282107087,0.9018466338158464,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091827222,283.8956298828125,30.0,541.4673547495513,0.0,1,C01_M014_G00,C01_M014_G00,C01,M014,741.6875,1140.6875,399.0,0.31260605257193674,0.0
E52_da487d3b8a0906fb4529d12f,9.466834534918036,15.138353346482333,9.466834534918036,331.4673547495513,365.316990573119,459.8368945576963,0.18300743845595838,0.009166666666666667,0.11951996527777778,0.3116940704004028,2.2483059295995975,0.9025956029998741,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091827222,283.8956298828125,30.0,541.4673547495513,0.0,1,C01_M019_G00,C01_M019_G00,C01,M019,846.0625,1237.21875,391.15625,9.466834534918036,0.0
E52_beb70ec57fd2d66bf65b827f,12.986294405095663,2.43785423226241,2.43785423226241,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.12755989583333335,0.3785695686920666,2.181430431307934,0.8816970097837292,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,C01_M012_G00,C01_M012_G00,C01,M012,753.6875,1171.15625,417.46875,2.43785423226241,0.0
E52_beb70ec57fd2d66bf65b827f,1.6281698264162543,2.43785423226241,1.6281698264162543,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.24475,0.49575967285873324,2.0642403271412673,0.8450751022316458,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,C01_M013_G00,C01_M013_G00,C01,M013,2301.74375,3102.74375,801.0,1.6281698264162543,0.0
E52_beb70ec57fd2d66bf65b827f,17.38358245881338,2.43785423226241,2.43785423226241,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.18918663194444446,0.44019630480317773,2.119803695196823,0.8624386547490069,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,C01_M015_G00,C01_M015_G00,C01,M015,2315.3125,2934.46875,619.15625,2.43785423226241,0.0
E52_189eb019491ad876aa165071,4.910998135102375,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.284959201388889,0.5132075787088142,2.0467924212911863,0.8396226316534956,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,C01_M005_G00,C01_M005_G00,C01,M005,3172.1625,4104.75625,932.5937500000005,3.8094716871601975,0.0
