battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-04,M001,2897.7298040605174,3911.9001959394823,0.6353055079653442,5535.404928681237,1623.5047327417542
BAT-C-03,M002,2202.601951360279,3324.772343239244,0.6255321544315746,4969.4526753041655,1644.6803320649215
BAT-A-02,M003,1525.6696635189774,3169.4071877328897,0.32918662148352795,4541.464579804303,1372.0573920714135
BAT-C-02,M004,480.0,2107.812018638708,0.26837108934177256,4526.341325064868,2418.5293064261596
BAT-A-05,M005,5997.8594278314595,7900.513450008995,0.31476007122585303,9291.325357415386,1390.8119074063911
BAT-C-02,M006,4526.341325064865,6347.402391658028,0.23088787400035304,8847.145331323929,2499.7429396659018
BAT-C-01,M007,480.0,1561.559525940347,0.6752529517883454,3098.511463732265,1536.9519377919182
BAT-A-04,M008,1913.7634135189774,3251.198736192616,0.5838850844250048,4292.14812644011,1040.9493902474937
BAT-A-03,M009,1883.7634135189774,3251.198736192616,0.5620247582009279,4320.566550531409,1069.3678143387936
BAT-C-01,M010,3774.772343239242,5524.484427831417,0.2704970459512557,7938.40749493703,2413.923067105613
BAT-B-02,M011,10099.188876302796,11267.631123697203,0.4759473657320945,12842.655689761572,1575.0245660643693
BAT-B-04,M012,2904.774882110164,4070.151784556503,0.5442135670880817,5526.848268270495,1456.696483713992
BAT-B-03,M013,2718.7027220149585,4251.437277985042,0.31191138952446495,6110.790869475969,1859.3535914909273
BAT-B-01,M014,389.99999999998545,1510.47028029293,0.5438204341741839,2967.848194391011,1457.3779140980812
BAT-B-02,M015,1035.022687491154,2514.7748821101704,0.4649242488096277,4108.906184173482,1594.131302063312
BAT-B-01,M016,6372.415707989775,7810.704292010225,0.4231438038602314,9477.255031985824,1666.5507399755988
BAT-C-03,M017,6034.4844278314595,8218.096574556816,0.2223013671486127,10736.443612401488,2518.3470378446723
BAT-C-04,M018,9574.794665773592,11303.96257909777,0.4058463152052443,13424.628896153074,2120.6663170553043
BAT-A-01,M019,390.0,2037.4128238548003,0.5310972384563633,3146.9864138615285,1109.573590006728
