sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-C-01,480.0,1494.170391878965,0.6353055079653442,1623.5047327417542,3117.675124620719
M002,BAT-C-04,2677.8120286387084,3799.9824205176733,0.6255321544315746,1644.6803320649215,5444.662752582595
M003,BAT-A-04,360.0,2003.7375242139126,0.32918662148352795,1372.0573920714135,3375.794916285326
M004,BAT-C-02,480.0,2107.812018638708,0.26837108934177256,2418.5293064261596,4526.341325064868
M005,BAT-A-03,3328.3446849185784,5230.998707096114,0.31476007122585303,1390.8119074063911,6621.810614502505
M006,BAT-C-03,1974.1704018789649,3930.281546216045,0.2628610718370119,2430.4676776864744,6360.74922390252
M007,BAT-C-02,4526.341335064868,6347.4024016580315,0.23088787400035304,2499.7429396659018,8847.145341323932
M008,BAT-A-04,3682.294740995234,5014.49099261336,0.5126740814551964,1133.5236941082449,6148.014686721604
M009,BAT-B-01,3490.01148879194,4646.1863507635235,0.5413734475155271,1461.619357639753,6107.805708403276
M010,BAT-A-05,4068.8455889435336,5401.041840561659,0.5285988724357911,1112.8214658334716,6513.863306395131
M011,BAT-A-02,2755.3603123465505,3708.8455789435334,0.6984373007190467,892.0315090652392,4600.877088008772
M012,BAT-B-01,360.0,1207.276912821857,0.7154664089004564,1159.8582245725422,2367.135137394399
M013,BAT-A-01,360.0,1313.485266596983,0.7085441999392076,878.8925400790301,2192.3778066760133
M014,BAT-A-01,2192.377816676013,3529.8131393496515,0.5838850844250048,1040.9493902474937,4570.762529597145
M015,BAT-A-03,360.0,1727.4353226736384,0.5620247582009279,1069.3678143387936,2796.8031370124318
M016,BAT-A-02,360.0,1727.4353226736384,0.5939038617900676,1027.924979672912,2755.3603023465503
M017,BAT-C-01,4249.9824305176735,5999.694515109848,0.2704970459512557,2413.923067105613,8413.617582215462
M018,BAT-B-03,5036.186360763523,6204.628608157932,0.4759473657320945,1575.0245660643693,7779.6531742223015
M019,BAT-A-06,2057.435332673638,3322.294730995234,0.57304103759146,1055.046651131102,4377.341382126337
M020,BAT-A-05,1673.4852765969829,2968.3446749185787,0.5794613551551151,1046.7002382983503,4015.0449132169288
M021,BAT-B-02,3770.222494911961,4568.646145023562,0.7315165686977672,1132.037947590537,5700.684092614099
M022,BAT-B-03,1597.276922821857,3130.01147879194,0.31191138952446495,1859.3535914909273,4989.365070282867
M023,BAT-B-02,390.0,1510.4702802929446,0.5438204341741839,1457.3779140980812,2967.8481943910256
M024,BAT-B-04,1900.4702902929446,3380.222484911961,0.4649242488096277,1594.131302063312,4974.353786975273
M025,BAT-B-04,4974.353796975273,6412.642380995723,0.4231438038602314,1666.5507399755988,8079.193120971322
