sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-01,0.0,480.0,S001,1494.170391878965,2.917555936277246,3.4824440637227543,6,76.0,AN01
M002,U07,C,BAT-C-01,0.0,570.0,S001,1692.170391878965,2.995742764547403,3.4042572354525973,9,78.0,AN01
M003,U01,A,BAT-A-01,0.0,360.0,S002,2003.7375242139126,3.0186602033241243,0.5813397966758758,2,22.0,AN01
M004,U07,C,BAT-C-01,0.0,480.0,S002,2107.812018638708,5.8530312852658195,0.5469687147341808,6,59.0,AN01
M005,U05,B,BAT-B-01,0.0,360.0,S003,2020.5430982758826,2.655141697198476,0.5448583028015244,2,22.0,AN01
M006,U07,C,BAT-C-01,0.0,480.0,S003,2436.11114433708,5.897111425303905,0.5028885746960956,6,59.0,AN01
M007,U07,C,BAT-C-01,0.0,480.0,S004,2301.061066593163,6.152897007997176,0.2471029920028247,6,59.0,AN01
M008,U05,B,BAT-B-01,0.0,360.0,S005,1516.1748619715836,1.8842768459804273,1.3157231540195728,2,22.0,AN01
M009,U05,B,BAT-B-01,0.0,360.0,S005,1516.1748619715836,1.8345062099378917,1.3654937900621085,2,20.0,AN01
M010,U01,A,BAT-A-01,0.0,360.0,S005,1692.1962516181256,2.1213050740389403,1.4786949259610598,2,17.0,AN01
M011,U01,A,BAT-A-01,0.0,360.0,S006,1313.485266596983,1.3570321467642898,2.2429678532357102,2,22.0,AN01
M012,U05,B,BAT-B-01,0.0,360.0,S006,1207.276912821857,1.1381343643981743,2.061865635601826,2,20.0,AN01
M013,U01,A,BAT-A-01,0.0,360.0,S006,1313.485266596983,1.3115511002735658,2.2884488997264345,2,17.0,AN01
M014,U01,A,BAT-A-01,0.0,330.0,S007,1667.4353226736384,1.8725171200874788,1.7274828799125213,1,14.0,AN01
M015,U01,A,BAT-A-01,0.0,360.0,S007,1727.4353226736384,1.9708885880958245,1.6291114119041756,2,22.0,AN01
M016,U01,A,BAT-A-01,0.0,360.0,S007,1727.4353226736384,1.8274326219446961,1.772567378055304,2,9.0,AN01
M017,U07,C,BAT-C-01,0.0,450.0,S008,2199.7120845921745,5.836023632389955,0.5639763676100458,5,45.0,AN01
M018,U05,B,BAT-B-01,0.0,390.0,S009,1558.4422473944087,2.096210537071622,1.1037894629283782,3,25.0,AN01
M019,U01,A,BAT-A-01,0.0,330.0,S010,1594.8593983215956,1.92131533083843,1.67868466916157,1,14.0,AN01
M020,U01,A,BAT-A-01,0.0,360.0,S010,1654.8593983215956,1.892423901801982,1.7075760981980181,2,11.0,AN01
M021,U05,B,BAT-B-01,0.0,390.0,S011,1188.4236501116006,1.0739337252089312,2.126066274791069,3,25.0,AN01
M022,U05,B,BAT-B-01,0.0,390.0,S012,1922.734555970083,2.75235444190214,0.44764555809786,3,25.0,AN01
M023,U05,B,BAT-B-01,0.0,390.0,S013,1510.4702802929446,1.8247182633032644,1.3752817366967358,3,25.0,AN01
M024,U05,B,BAT-B-01,0.0,390.0,S014,1869.7521946190163,2.1403030047614893,1.059696995238511,3,25.0,AN01
M025,U05,B,BAT-B-01,0.0,390.0,S015,1828.2885840204501,2.3074247845590743,0.8925752154409259,3,25.0,AN01
