atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
A11_M003_G00,A11_M003_G00,M003,2856.906550134566,3712.937800134566,A11_Q3_005_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
A11_M004_G00,A11_M004_G00,M004,2856.906550134566,3798.531550134566,A11_Q3_005_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
A11_M015_G00,A11_M015_G00,M015,3274.704838663181,3704.392338663181,A11_Q3_005_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
A11_M016_G00,A11_M016_G00,M016,2856.906550134566,3286.594050134566,A11_Q3_005_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
A11_M023_G00,A11_M023_G00,M023,2856.906550134566,3255.906550134566,A11_Q3_005_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.3126060525719936,15.138353346483314,0.3126060525719936
A11_M019_G00,A11_M019_G00,M019,1161.9062499999998,1547.3437499999998,A11_Q3_005_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,13.002557010438537,2.43785423226241,2.43785423226241
A11_M020_G00,A11_M020_G00,M020,906.5202010432349,1321.957701043235,A11_Q3_005_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,13.002557010438537,2.43785423226241,2.43785423226241
A11_M022_G00,A11_M022_G00,M022,746.34375,1547.3437499999998,A11_Q3_005_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,1.6281698264162543,2.43785423226241,1.6281698264162543
A11_M024_G00,A11_M024_G00,M024,928.1874999999998,1547.3437499999998,A11_Q3_005_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,17.38358245881338,2.43785423226241,2.43785423226241
A11_M006_G00,A11_M006_G00,M006,2767.876785193966,3812.720535193966,A11_Q3_005_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
A11_M014_G00,A11_M014_G00,M014,3413.033035193966,3812.720535193966,A11_Q3_005_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
A11_M005_G00,A11_M005_G00,M005,5186.783952179596,6119.377702179596,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
A11_M008_G00,A11_M008_G00,M008,5196.329353481116,5226.985603481116,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
A11_M008_G01,A11_M008_G01,M008,5237.391853481116,5673.985603481116,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M008_G02,A11_M008_G02,M008,5684.360603481116,5715.048103481116,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
A11_M009_G00,A11_M009_G00,M009,6731.413700574005,6756.757450574005,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076615513440018,11.397135806608844,8.076615513440018
A11_M009_G01,A11_M009_G01,M009,6764.257450574005,7175.601200574005,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M009_G02,A11_M009_G02,M009,7183.132450574005,7208.476200574005,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076450462346799,11.397135806608844,8.076450462346799
A11_M010_G00,A11_M010_G00,M010,5186.783952179596,5217.440202179596,A11_Q3_005_R004,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
