relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R02,B01_Q3_002_CC_R002,176.34514525047496,1909.1607405730929,2209.160740573093,300.0
R01,B01_Q3_002_CC_R001,145.82218431922445,1970.3200451424455,2270.3200451424455,300.0
R02,B01_Q3_002_CC_R003,2209.160740573093,4384.852175801581,4684.852175801581,300.0
R01,B01_Q3_002_CC_R004,2270.320045142446,4189.112803616822,4489.112803616822,300.0
R02,B01_Q3_002_CC_R006,4684.852175801581,7995.553591968153,8295.553591968153,300.0
R01,B01_Q3_002_CC_R005,4489.112803616822,6605.742892390839,6905.742892390839,300.0
