energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-02,B01_Q3_002_CC_R002,356.34514525047496,1909.1607405730929,1.0,0.8610710804304349,1909.1607405730929,2589.7683360135275,680.6075954404346
REC-01,B01_Q3_002_CC_R001,325.82218431922445,1970.3200451424455,1.0,0.8513004714631295,1970.3200451424455,2663.6294322403774,693.3093870979317
REC-03,B01_Q3_002_CC_R003,2389.160740573093,4384.852175801581,1.0,0.8226732383838639,4384.852175801581,5115.376965902558,730.5247901009769
REC-04,B01_Q3_002_CC_R004,2450.320045142446,4189.112803616822,1.0,0.8452256399957765,4189.112803616822,4890.319471622312,701.2066680054905
REC-06,B01_Q3_002_CC_R006,4864.852175801581,7995.553591968153,1.0,0.7159174219805556,7995.553591968153,8864.86094339343,869.3073514252776
REC-05,B01_Q3_002_CC_R005,4669.112803616822,6605.742892390839,1.0,0.822650069351126,6605.742892390839,7336.297802234376,730.5549098435363
