energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-03,A11_P13A_001_R003,2648.980724730228,4456.270765143218,1.0,0.84138891341149,4456.270765143218,5162.465177708282,706.194412565063
REC-05,A11_P13A_001_R005,5348.967411142157,7729.28907891432,1.0,0.7874442968272442,7729.28907891432,8505.611493038903,776.3224141245826
REC-02,A11_P13A_001_R002,1797.1552924681248,3525.9094756779878,1.0,0.8450751022316456,3525.9094756779878,4227.311842776849,701.4023670988607
REC-04,A11_P13A_001_R004,4005.9094756779814,5942.539564451998,1.0,0.822650069351126,5942.539564451998,6673.094474295534,730.5549098435363
REC-01,A11_P13A_001_R001,380.2201452504487,2120.9732405731193,1.0,0.8431256594234853,2120.9732405731193,2824.9098833225885,703.9366427494691
