sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-01,0.0,480.0,S001,1494.170391878965,2.917555936277246,3.4824440637227543,6,76.0,C01
M002,U08,C,BAT-C-04,2107.9,2677.9,S001,3800.070391878965,2.995742764547403,3.4042572354525973,9,78.0,C01
M003,U04,A,BAT-A-04,1667.5,2027.5,S002,3671.2375242139124,3.0186602033241243,0.5813397966758758,2,22.0,C01
M004,U08,C,BAT-C-02,0.0,480.0,S002,2107.812018638708,5.8530312852658195,0.5469687147341808,6,59.0,C01
M005,U01,A,BAT-A-05,2341.6,2701.6,S003,4604.254022177535,3.083579679483661,0.5164203205163389,2,22.0,C01
M006,U08,C,BAT-C-02,4046.4,4526.4,S004,6347.461066593163,6.152897007997176,0.2471029920028247,6,59.0,C01
M007,U07,C,BAT-C-03,1494.2,1974.2,S006,3055.759525940347,2.5979763856932365,3.802023614306764,6,59.0,C01
M008,U01,A,BAT-A-01,0.0,330.0,S007,1667.4353226736384,1.8725171200874788,1.7274828799125213,1,14.0,C01
M009,U02,A,BAT-A-02,0.0,360.0,S007,1727.4353226736384,1.9708885880958245,1.6291114119041756,2,22.0,C01
M010,U07,C,BAT-C-01,3055.8,3505.8,S008,5255.512084592175,5.836023632389955,0.5639763676100458,5,45.0,C01
M011,U05,B,BAT-B-01,3380.3,3770.3,S009,4938.742247394409,2.096210537071622,1.1037894629283782,3,25.0,C01
M012,U06,B,BAT-B-02,0.0,390.0,S010,1555.376902446339,1.8231457316476736,1.3768542683523266,3,25.0,C01
M013,U06,B,BAT-B-04,1555.4,1945.4,S012,3478.134555970083,2.75235444190214,0.44764555809786,3,25.0,C01
M014,U05,B,BAT-B-01,0.0,390.0,S013,1510.4702802929446,1.8247182633032644,1.3752817366967358,3,25.0,C01
M015,U05,B,BAT-B-03,1510.5,1900.5,S014,3380.2521946190163,2.1403030047614893,1.059696995238511,3,25.0,C01
M016,U06,B,BAT-B-02,3478.2,3868.2,S015,5306.48858402045,2.3074247845590743,0.8925752154409259,3,25.0,C01
M017,U07,C,BAT-C-03,5255.6,5765.6,S003>S007,7949.212146725356,6.221589062811098,0.178410937188902,7,65.0,C01
M018,U08,C,BAT-C-04,6347.5,6857.5,S011>S005,8586.667913324178,4.753229478358046,1.6467705216419546,7,73.0,C01
M019,U03,A,BAT-A-03,0.0,390.0,S007>S011,2037.4128238548003,2.1100624269463655,1.4899375730536346,3,14.0,C01
