sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M024,U04,A,BAT-A-04,0.0,390.0,S010>S014,2315.322171186872,2.5658662870368723,1.0341337129631278,3,20.0,P0009
M027,U01,A,BAT-A-05,1253.485266596981,1583.485266596981,S013,2805.5964482619897,1.924425593904084,1.6755744060959161,1,14.0,P0009
M001,U01,A,BAT-A-02,5505.446048008744,5835.446048008744,S004,7624.2517010133815,3.035323122468884,0.5646768775311162,1,14.0,P0009
M021,U06,B,BAT-B-01,4392.61515964102,4722.61515964102,S006,5539.892072462877,1.005155571557468,2.194844428442532,1,6.0,P0009
M003,U02,A,BAT-A-01,5345.378084891068,5675.378084891068,S004,7464.183737895706,3.035323122468884,0.5646768775311162,1,14.0,P0009
M018,U02,A,BAT-A-04,3531.5416198342864,3861.5416198342864,S010,5126.401018155882,1.867891757009792,1.7321082429902082,1,8.0,P0009
M009,U07,C,BAT-C-03,1560.1703918789715,2070.1703918789717,S007>S015,4105.45614439236,5.043726899999207,1.3562731000007933,7,62.0,P0009
M006,U08,C,BAT-C-02,4259.256826983283,4739.256826983283,S003,6695.367971320363,5.645068166320618,0.7549318336793824,6,53.0,P0009
M010,U06,B,BAT-B-04,2050.5370247476676,2380.5370247476676,S012,3853.2715807177506,2.2323702252512234,0.9676297747487768,1,3.0,P0009
M011,U05,B,BAT-B-03,5157.298678326624,5487.298678326624,S008,6999.140985493668,2.412347482100955,0.787652517899045,1,3.0,P0009
M032,U05,B,BAT-B-02,0.0,360.0,S006,1207.276912821857,1.1690617967518742,2.030938203248126,2,22.0,P0009
M015,U05,B,BAT-B-03,1207.2769128218642,1567.2769128218642,S002,2963.970846743776,2.5199484143782485,0.6800515856217517,2,20.0,P0009
M028,U07,C,BAT-C-03,6548.0433834687865,7028.0433834687865,S005>S009,8900.543819563289,5.036652150577442,1.3633478494225582,6,50.0,P0009
M022,U02,A,BAT-A-06,2003.7375242139096,2363.7375242139096,S006,3317.2227908108925,1.3115511002735658,2.2884488997264345,2,17.0,P0009
M012,U04,A,BAT-A-02,2315.3221711868828,2645.3221711868828,S008,4426.468299978045,3.146461435490872,0.4535385645091279,1,14.0,P0009
M030,U07,C,BAT-C-01,0.0,510.0,S001,1560.170391878965,2.995742764547403,3.4042572354525973,7,78.0,P0009
M026,U06,B,BAT-B-01,0.0,330.0,S010,1435.376902446339,1.5878597704208102,1.61214022957919,1,14.0,P0009
M005,U04,A,BAT-A-03,6763.566041935628,7093.566041935628,S005,8395.762293553755,2.085939331054696,1.5140606689453042,1,14.0,P0009
M013,U08,C,BAT-C-04,6695.367971320358,7115.367971320358,S011>S015,9015.388953898495,4.142327274943728,2.2576727250562723,4,33.0,P0009
M020,U03,A,BAT-A-01,2253.8386718854017,2583.8386718854017,S012,4302.921502061221,2.908378671428664,0.691621328571336,1,14.0,P0009
M002,U01,A,BAT-A-03,3226.572431886423,3556.572431886423,S004,5345.378084891061,3.035323122468884,0.5646768775311162,1,14.0,P0009
M019,U03,A,BAT-A-05,4302.921502061217,4632.921502061217,S004,6421.727155065855,2.9543104284178385,0.6456895715821616,1,8.0,P0009
M004,U04,A,BAT-A-06,4426.468299978034,4786.468299978034,S012>S013,6763.566041935622,3.039893325159727,0.5601066748402732,2,16.0,P0009
M017,U03,A,BAT-A-03,0.0,360.0,S002,2003.7375242139126,3.0186602033241243,0.5813397966758758,2,22.0,P0009
M031,U01,A,BAT-A-01,0.0,330.0,S006,1253.485266596983,1.2888670060198661,2.311132993980134,1,14.0,P0009
M029,U03,A,BAT-A-04,6421.7271550658625,6751.7271550658625,S008,8532.873283857025,3.062487390120924,0.5375126098790761,1,8.0,P0009
M025,U07,C,BAT-C-01,4105.456144392359,4525.456144392359,S008>S005,6548.0433834687865,5.867501822344863,0.5324981776551372,4,40.0,P0009
M014,U08,C,BAT-C-04,1626.170391878912,2106.1703918789117,S002>S004,4259.256826983276,6.281243806512297,0.1187561934877035,6,48.0,P0009
M007,U02,A,BAT-A-02,0.0,330.0,S013,1552.1111816650086,1.8405951584551805,1.7594048415448196,1,3.0,P0009
M023,U08,C,BAT-C-02,0.0,540.0,S001,1626.170391878965,2.917555936277246,3.4824440637227543,8,76.0,P0009
M016,U06,B,BAT-B-04,5539.892072462884,5899.892072462884,S003,7560.435170738767,2.9364121204862963,0.2635878795137039,2,28.0,P0009
M008,U05,B,BAT-B-02,2963.970846743792,3293.970846743792,S014,4713.7230413628085,1.7844818317129114,1.4155181682870888,1,8.0,P0009
