atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
P0002_M008_G00,P0002_M008_G00,M008,1745.9921008172194,2144.9921008172196,Q30004_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
P0002_M013_G00,P0002_M013_G00,M013,2278.2016428789652,3183.8266428789652,Q30004_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
P0002_M017_G00,P0002_M017_G00,M017,1745.9921008172194,2602.0233508172196,Q30004_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
P0002_M022_G00,P0002_M022_G00,M022,2994.868154004638,3424.555654004638,Q30004_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
P0002_M024_G00,P0002_M024_G00,M024,2126.963646264559,2556.651146264559,Q30004_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
P0002_M006_G00,P0002_M006_G00,M006,3268.462382110164,3685.931132110164,Q30004_R003,R01,E52_7ccd1e182a1b2540fd645bfb,TRANSPORT_RELAY_G01,1,2.2842575791542856,2.4191590009326376,2.2842575791542856
P0002_M019_G00,P0002_M019_G00,M019,3105.500474688908,3724.656724688908,Q30004_R003,R01,E52_7ccd1e182a1b2540fd645bfb,TRANSPORT_RELAY_G01,1,17.598222271069588,2.4191590009326376,2.4191590009326376
P0002_M005_G00,P0002_M005_G00,M005,4812.808056049695,5893.651806049695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P0002_M010_G00,P0002_M010_G00,M010,4812.808056049695,5336.714306049695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
P0002_M014_G00,P0002_M014_G00,M014,5466.67044654209,5866.35794654209,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.048096127868064,11.397135806608844,7.048096127868064
P0002_M020_G00,P0002_M020_G00,M020,7004.2388916418695,7029.5826416418695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076658413675005,11.397135806608844,8.076658413675005
P0002_M020_G01,P0002_M020_G01,M020,7037.0826416418695,7656.3326416418695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
P0002_M020_G02,P0002_M020_G02,M020,7663.8638916418695,7689.2076416418695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076334561991871,11.397135806608844,8.076334561991871
P0002_M021_G00,P0002_M021_G00,M021,4812.808056049695,5715.401806049695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P0002_M025_G00,P0002_M025_G00,M025,4812.808056049695,5444.183056049695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.263450711461502,11.397135806608844,11.263450711461502
P0002_M026_G00,P0002_M026_G00,M026,4812.808056049695,5769.058056049695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
P0002_M028_G00,P0002_M028_G00,M028,4812.808056049695,5638.839306049695,Q30004_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
P0002_M001_G00,P0002_M001_G00,M001,908.8750000000002,1611.9062500000002,Q30004_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
P0002_M002_G00,P0002_M002_G00,M002,908.875,1611.90625,Q30004_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
P0002_M007_G00,P0002_M007_G00,M007,810.9062500000002,1611.9062500000002,Q30004_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.697786272509717,10.01648148125875,7.697786272509717
P0002_M009_G00,P0002_M009_G00,M009,5013.1697875254,5545.3572875254,Q30004_R005,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,6.061526749283374,16.45726286038159,6.061526749283374
P0002_M023_G00,P0002_M023_G00,M023,9279.692087089235,9909.817087089235,Q30004_R006,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
