box_id,sortie_id,service_id,delivery_time_s,expected_deadline_s,first_deadline_s,hard_deadline_s,hard_deadline_ok,normalized_delivery_time,tag
S005-WAT-02,M020,S005,7997.985722499832,10800.0,,,True,0.7405542335647993,P0002
S005-WAT-03,M020,S005,7997.985722499832,10800.0,,,True,0.7405542335647993,P0002
S005-WAT-01,M020,S005,7997.985722499832,10800.0,10800.0,10800.0,True,0.7405542335647993,P0002
S003-WAT-04,M021,S003,5850.53216073893,7200.0,,,True,0.8125739112137402,P0002
S007-FOD-01,M022,S007,3333.212075608591,7200.0,,,True,0.4629461216123043,P0002
S007-WAT-01,M022,S007,3333.212075608591,3600.0,3600.0,3600.0,True,0.9258922432246086,P0002
S004-HYG-01,M023,S004,9655.01302716558,14400.0,,,True,0.6704870157753875,P0002
S004-WAT-03,M023,S004,9655.01302716558,7200.0,,,True,1.340974031550775,P0002
S007-MED-01,M024,S007,3333.212075608591,3600.0,3600.0,3600.0,True,0.9258922432246086,P0002
S007-HYG-01,M024,S007,3333.212075608591,10800.0,,,True,0.3086307477415362,P0002
S015-MED-01,M025,S015,5844.95688581307,7200.0,7200.0,7200.0,True,0.8117995674740375,P0002
S015-FOD-01,M025,S015,5844.95688581307,14400.0,,,True,0.40589978373701874,P0002
S008-MED-01,M026,S008,5965.021608612915,7200.0,7200.0,7200.0,True,0.8284752234184604,P0002
S008-HYG-01,M026,S008,5965.021608612915,14400.0,,,True,0.4142376117092302,P0002
S008-FOD-01,M026,S008,5965.021608612915,10800.0,,,True,0.5523168156123069,P0002
S008-WAT-02,M026,S008,5965.021608612915,7200.0,,,True,0.8284752234184604,P0002
S008-WAT-01,M026,S008,5965.021608612915,7200.0,7200.0,7200.0,True,0.8284752234184604,P0002
S001-FOD-03,M027,S001,1182.2701959394824,7200.0,,,True,0.16420419388048366,P0002
S001-WAT-05,M027,S001,1182.2701959394824,3600.0,,,True,0.3284083877609673,P0002
S001-WAT-06,M027,S001,1182.2701959394824,3600.0,,,True,0.3284083877609673,P0002
S001-WAT-07,M027,S001,1182.2701959394824,3600.0,,,True,0.3284083877609673,P0002
S001-WAT-08,M027,S001,1182.2701959394824,3600.0,,,True,0.3284083877609673,P0002
S001-WAT-01,M027,S001,1182.2701959394824,3600.0,3600.0,3600.0,True,0.3284083877609673,P0002
S002-FOD-02,M028,S002,5882.46631439116,7200.0,,,True,0.8170092103321056,P0002
