uav_id,sortie_id,busy_start_s,busy_end_s
U02,M001,0.0,2395.0848798156608
U01,M002,0.0,2121.7020521620752
U06,M003,2215.993195339162,4085.7453899581783
U06,M004,163.25,1919.9439339219116
U07,M005,0.0,1495.5595259403467
U03,M006,2301.618195339162,3956.4775936607575
U05,M007,1354.166217462174,2801.991905469962
U05,M008,145.06469461901634,1354.166216462174
U08,M009,4384.1631161626565,6583.875200754831
U05,M010,3453.4155652808704,5518.740340802847
U06,M011,4401.901488092357,6323.549499265598
U05,M012,5746.180036910917,7573.105347819388
U01,M013,5879.699903807976,7568.313778521364
U06,M014,6323.549500265598,7839.724362237182
U04,M015,5879.653052129572,7098.72797324889
U07,M016,5798.165679748323,7292.336071627287
U07,M017,7292.336072627288,9400.148091265995
U08,M018,7088.846011813244,8517.016403692209
U08,M019,10883.971656500238,13235.405768366614
U03,M020,10760.908516832247,12473.467879219428
U08,M021,8517.01640469221,10686.077471285373
U07,M022,10811.381018410299,12556.57617660584
U05,M023,9374.458773790771,10809.835676237111
U05,M024,7573.1053488193875,9374.458772790771
U02,M025,10711.680855431423,12632.120390883121
U06,M026,7839.724363237181,8928.825885080338
U06,M027,8928.825886080338,10367.268133474747
U06,M028,11007.720170364088,12073.191822591574
