relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R02,Q30001_R002,1331.649967158031,3435.34140238652,3735.34140238652,300.0
R01,Q30001_R001,307.93540075141874,2114.478159225795,2414.478159225795,300.0
R01,Q30001_R003,2581.7694271912433,5645.195792058155,5945.195792058155,300.0
R02,Q30001_R006,8203.452580721887,9919.988013931747,10219.988013931747,300.0
R02,Q30001_R004,5786.82249194787,7903.452580721887,8203.452580721887,300.0
R01,Q30001_R005,5945.195792058155,8136.798709830318,8436.798709830318,300.0
