sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-01,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M002,BAT-A-02,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M003,BAT-A-03,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M004,BAT-B-03,1900.470290292942,3065.847192739281,0.5442135670880817,1456.696483713992,4522.543676453273
M005,BAT-B-02,390.0,1922.734555970083,0.31191138952446495,1859.3535914909273,3782.0881474610105
M006,BAT-C-02,510.0,1560.170391878965,0.6353055079653442,1623.5047327417542,3183.675124620719
M007,BAT-C-01,480.0,2107.812018638708,0.21490222160615335,2534.3785198533346,4642.190538492043
M008,BAT-B-01,390.0,1510.4702802929446,0.5438204341741839,1457.3779140980812,2967.8481943910256
M009,BAT-C-03,2100.170401878946,4171.456154392335,0.3272290455201273,2291.003734706391,6462.459889098725
M010,BAT-B-04,2312.7345659700804,3792.486760589097,0.4649242488096277,1594.131302063312,5386.618062652409
M011,BAT-C-04,2870.575237029827,3952.1347629701736,0.6752529517883454,1536.9519377919182,5489.086700762092
M012,BAT-B-02,4152.486770589079,5694.329077756123,0.3091418530572285,1864.1541213674705,7558.483199123593
M013,BAT-C-04,6952.517240985486,8349.712399181028,0.4722281495612677,1976.83900928392,10326.551408464948
M014,BAT-B-04,6301.755117528725,7932.298215804608,0.3939746317524718,1717.1106382957155,9649.408854100324
M015,BAT-C-01,5998.4844278314595,7990.59557216854,0.2094894732576289,2546.1061412751374,10536.701713443677
M016,BAT-B-03,4575.061173606812,5971.755107528724,0.40969112384979123,1689.8687186603618,7661.623826189086
M017,BAT-C-02,4651.4561643923225,6472.517230985486,0.23088787400035304,2499.7429396659018,8972.260170651389
M018,BAT-B-01,6084.329087756112,7656.171394923156,0.2561979088099089,1955.9236247294914,9612.095019652648
M019,BAT-B-03,8416.190002205949,9214.61365231755,0.7315165686977672,1132.037947590537,10346.651599908088
M020,BAT-B-02,8046.171404923141,9214.61365231755,0.4759473657320945,1575.0245660643693,10789.638218381919
M021,BAT-B-01,3425.8472027392563,4214.948724582414,0.7525325729370328,1095.610206909143,5310.558931491557
