relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,A11_Q3_002_R001,200.22014525047496,2120.973240573093,2420.973240573093,300.0
R02,A11_Q3_002_R002,1313.9619259970377,3402.534476677986,3702.534476677986,300.0
R01,A11_Q3_002_R003,2499.1224203901274,4417.915178864503,4717.915178864503,300.0
R02,A11_Q3_002_R006,5123.74392279546,7369.003090567623,7669.003090567623,300.0
R01,A11_Q3_002_R005,4717.915178864503,6834.545267638519,7134.545267638519,300.0
R02,A11_Q3_002_R004,3702.5344766779854,4823.74392279546,5123.74392279546,300.0
