relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,A11_Q3_004_CC_R001,272.5638919777497,2120.973240573093,2420.973240573093,300.0
R01,A11_Q3_004_CC_R003,2420.9732405730924,4329.727423782952,4629.727423782952,300.0
R02,A11_Q3_004_CC_R002,2083.480793630384,4002.27355210476,4302.27355210476,300.0
R01,A11_Q3_004_CC_R005,4629.727423782953,7940.428839949525,8240.428839949525,300.0
R02,A11_Q3_004_CC_R004,4302.27355210476,6418.903640878776,6718.903640878776,300.0
