sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-C-01,330.0,1231.5595259403467,0.738719654014867,1399.4407496344547,2631.0002755748014
M002,BAT-A-02,390.0,2310.010855345105,0.41414569615511476,1261.6105949983507,3571.6214503434558
M003,BAT-C-03,7489.0921211866225,9397.592557281125,0.2454068188237125,2468.285225881956,11865.877783163081
M004,BAT-A-03,2640.0108653451052,3563.496131942088,0.7216593919015053,861.842790528043,4425.338922470131
M005,BAT-B-01,330.0,1435.376902446339,0.6030350573947975,1354.7392338490179,2790.116136295357
M006,BAT-C-04,2812.7143252113133,4081.3661283609354,0.6673908809866544,1553.9864245289154,5635.352552889851
M007,BAT-B-03,1825.376912446339,3601.8909177928945,0.26357822789858043,1943.1310716424607,5545.021989435355
M008,BAT-A-01,2608.0563632373,3872.9157615588956,0.5849129428867129,1039.6131742472733,4912.528935806169
M009,BAT-B-01,4032.4867705890993,5429.180704511011,0.35273449145215163,1788.5935481496037,7217.774252660614
M010,BAT-B-02,3961.890927792895,5358.584861714807,0.35273449145215163,1788.5935481496037,7147.17840986441
M011,BAT-B-04,5688.5848717148065,6505.861784536663,0.7334354819691629,1128.711831253451,7634.573615790115
M012,BAT-B-03,5759.180714511011,6576.457627332868,0.7334354819691629,1128.711831253451,7705.169458586319
M013,BAT-B-02,390.0,1869.7521946190163,0.4649242488096277,1594.131302063312,3463.8834966823283
M014,BAT-A-01,5682.767599134619,7296.505123348531,0.3831099498245538,1301.95706522808,8598.46218857661
M015,BAT-C-02,570.0,2452.714315211313,0.4073751432045002,2117.3538563902493,4570.068171601562
M016,BAT-C-01,8931.780366034614,10432.394615175559,0.5632882383879121,1779.5421501595238,12211.936765335082
M017,BAT-A-02,3571.621460343456,5352.767589134618,0.30078634766869505,1408.9777480306964,6761.745337165315
M018,BAT-A-04,330.0,1552.1111816650086,0.5909788536766265,1031.7274902203856,2583.8386718853944
M019,BAT-A-03,5336.742607053154,6954.155430907955,0.5498637261316669,1085.1771560288332,8039.332586936788
M020,BAT-A-06,1882.1111916650086,2805.5964582619918,0.726380598668779,855.7052217305873,3661.301679992579
M021,BAT-C-04,6687.669211697534,8571.780356034615,0.3080164793463882,2332.630961416159,10904.411317450773
M022,BAT-C-02,4570.068181601562,6979.092111186623,0.21388860937354304,2536.5746796906565,9515.66679087728
M023,BAT-A-01,330.0,1552.1111816650086,0.5723498680213146,1055.945171572291,2608.0563532373
M024,BAT-B-02,7147.178419864411,7885.602069976012,0.765903998443223,1072.4330693650802,8958.035139341093
M025,BAT-A-04,3165.5964682619915,4976.742597053153,0.2647938182116787,1455.7680363248178,6432.510633377971
M026,BAT-A-04,6432.510643377971,7293.41178864253,0.7289987530744948,852.3016210031568,8145.713409645687
M027,BAT-A-02,6761.745347165314,7622.646492429873,0.7289987530744948,852.3016210031568,8474.94811343303
M028,BAT-A-06,7284.1554409079545,8145.056586172514,0.7289987530744948,852.3016210031568,8997.35820717567
M029,BAT-A-05,7626.505133348532,8487.40627861309,0.7289987530744948,852.3016210031568,9339.707899616247
M030,BAT-B-01,7217.774262660614,8584.468196582526,0.40969112384979123,1689.8687186603618,10274.336915242888
M031,BAT-C-03,1681.5595359403467,3966.6081251043706,0.31914312524885613,2308.5232286274786,6275.131353731849
M032,BAT-A-05,4538.174353854813,5905.609676528451,0.5620247582009279,1069.3678143387936,6974.977490867244
M033,BAT-A-03,330.0,1190.9011452645589,0.7289987530744948,852.3016210031568,2043.2027662677156
M034,BAT-A-05,1550.9011552645588,3194.638679478471,0.3511264120181994,1343.5356643763407,4538.174343854812
M035,BAT-A-06,3893.496141942088,5192.110016655476,0.507300175549716,1140.5097717853694,6332.619788440846
M036,BAT-C-01,4446.60813510437,6267.669201697534,0.23088787400035304,2499.7429396659018,8767.412141363435
M037,BAT-B-04,2199.752204619016,3672.4867605890995,0.44190744368719415,1634.0270976088636,5306.513858197963
