sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-01,390.0,2397.097741957588,0.31478102728152735,1390.7846645340144,3787.8824064916025
M002,BAT-A-02,390.0,2129.1400323053044,0.5090979149332409,1138.172710586787,3267.3127428920916
M003,BAT-B-01,390.0,1869.7521946190163,0.4649242488096277,1594.131302063312,3463.8834966823283
M004,BAT-B-02,390.0,1816.6939339219116,0.3216518213304336,1842.470176360582,3659.1641102824933
M005,BAT-C-01,450.0,1495.5595259403467,0.6825660059946004,1521.1069870116992,3016.666512952046
M006,BAT-A-03,360.0,1654.8593983215956,0.5655978254576951,1064.7228269049965,2719.582225226592
M007,BAT-B-03,2176.6939439219113,3267.1642242148564,0.564591688302195,1421.374406942862,4688.538631157719
M008,BAT-B-04,2259.752204619016,3078.8537264621737,0.7315098080940781,1132.0496659702646,4210.9033924324385
M009,BAT-C-02,450.0,2199.7120845921745,0.2704970459512557,2413.923067105613,4613.6351516977875
M010,BAT-B-01,3468.853736462174,5159.396834738056,0.30502477739266864,1871.2903858527077,7030.687220590764
M011,BAT-B-02,3659.1641202824935,5220.812131455735,0.3558775332408115,1783.1456090492602,7003.957740504995
M012,BAT-B-03,5549.396844738057,6987.6854287585065,0.4231438038602314,1666.5507399755988,8654.236168734105
M013,BAT-A-04,360.0,1688.6138747133884,0.49893332368114396,1151.386679214513,2840.0005539279014
M014,BAT-B-04,5580.812141455735,6736.987003427319,0.5571286202586379,1434.3103915516945,8171.297394979014
M015,BAT-A-05,2014.8594083215955,2876.886327325029,0.7439999486838502,832.8000667109948,3709.6863940360236
M016,BAT-C-03,1975.5595359403467,2989.7299278193113,0.6255321544315746,1644.6803320649215,4634.410259884233
M017,BAT-C-04,2649.7120945921747,4241.524113230883,0.28485187289610714,2382.820942058435,6624.345055289317
M018,BAT-C-01,3439.7299378193115,4417.900329698276,0.7113113807456068,1458.8253417178516,5876.7256714161285
M019,BAT-C-02,4691.524123230883,6611.635267567963,0.27937666171773357,2394.683899611577,9006.31916717954
M020,BAT-A-06,2048.6138847133884,3416.049207387027,0.5620247582009279,1069.3678143387936,4485.417021725821
M021,BAT-C-03,4837.900339698276,6586.961406291439,0.3101913389002793,2327.9187657160614,8914.8801720075
M022,BAT-C-01,7006.9614162914395,8332.156574486982,0.5266192194952495,1858.991691093626,10191.148265580608
M023,BAT-B-01,7066.987013427319,8172.363915873658,0.6211059515765082,1323.4163506007192,9495.780266474378
M024,BAT-B-02,7317.685438758506,8790.419994728589,0.4276288772351662,1658.7766127923783,10449.196607520968
M025,BAT-A-03,2719.5822352265923,4057.0175579002307,0.5986946501640227,1021.6969547867706,5078.714512687001
M026,BAT-B-04,8502.363925873658,9261.465447716815,0.7622735018876424,1078.7259300614198,10340.191377778236
M027,BAT-B-03,9120.420004728589,10228.862252122997,0.5643934439844132,1421.7180304270173,11650.580282550014
M028,BAT-B-01,9591.465457716815,10329.889107828416,0.7764359599206634,1054.17766947085,11384.066777299266
