sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U03,A,BAT-A-01,1761.3504865325065,2121.3504865325067,S004,3940.1561395371446,3.086766185892672,0.5132338141073283,2,17.0,P0002
M002,U02,A,BAT-A-03,3038.336487938197,3398.336487938197,S004,5217.142140942835,3.191085884797113,0.408914115202887,2,22.0,P0002
M003,U01,A,BAT-A-01,0.0,360.0,S001,1250.9011452645589,1.2823246082352031,2.317675391764797,2,22.0,P0002
M004,U01,A,BAT-A-05,1250.9011552645588,1610.9011552645588,S001,2501.802300529118,1.2823246082352031,2.317675391764797,2,22.0,P0002
M005,U08,C,BAT-C-04,1561.5595359403467,2071.559535940347,S003,4063.670680277427,6.324084213938969,0.07591578606103155,7,67.0,P0002
M006,U06,B,BAT-B-02,0.0,390.0,S010,1555.376902446339,1.8231457316476736,1.3768542683523266,3,25.0,P0002
M007,U06,B,BAT-B-04,1555.376912446339,1945.376912446339,S012,3478.111468416422,2.75235444190214,0.44764555809786,3,25.0,P0002
M008,U05,B,BAT-B-01,0.0,390.0,S013,1510.4702802929446,1.8247182633032644,1.3752817366967358,3,25.0,P0002
M009,U06,B,BAT-B-04,5036.55373581083,5366.55373581083,S015,6744.84231983128,2.00951162910229,1.19048837089771,1,14.0,P0002
M010,U06,B,BAT-B-02,3478.111478416422,3868.111478416422,S009,5036.553725810831,2.096210537071622,1.1037894629283782,3,25.0,P0002
M011,U01,A,BAT-A-04,4470.4066569186125,4800.4066569186125,S001,5661.307802183172,1.1780555951641682,2.421944404835832,1,6.0,P0002
M012,U02,A,BAT-A-01,5217.142150942835,5547.142150942835,S001,6408.043296207394,1.1780555951641682,2.421944404835832,1,6.0,P0002
M013,U07,C,BAT-C-03,1494.1704018789649,1944.1704018789649,S002,3535.982420517673,5.721185016831143,0.6788149831688575,5,56.0,P0002
M014,U04,A,BAT-A-04,2003.7375342139126,2333.7375342139126,S007,3671.172856887551,1.8725171200874788,1.7274828799125213,1,14.0,P0002
M015,U02,A,BAT-A-04,0.0,390.0,S001,1310.9011452645589,1.2643245572747412,2.335675442725259,3,20.0,P0002
M016,U05,B,BAT-B-01,3380.222494911961,3770.222494911961,S011,4568.646145023562,1.0739337252089312,2.126066274791069,3,25.0,P0002
M017,U04,A,BAT-A-03,0.0,360.0,S002,2003.7375242139126,2.919931145918103,0.6800688540818971,2,17.0,P0002
M018,U08,C,BAT-C-01,0.0,480.0,S006,1561.5595259403467,2.5979763856932365,3.802023614306764,6,59.0,P0002
M019,U05,B,BAT-B-03,1510.4702902929446,1900.4702902929446,S014,3380.222484911961,2.1403030047614893,1.059696995238511,3,25.0,P0002
M020,U08,C,BAT-C-02,4063.6706902774267,4543.670690277427,S005,5940.865848472969,4.2221748035098585,2.177825196490142,6,59.0,P0002
M021,U04,A,BAT-A-05,3671.172866887551,4001.172866887551,S003,5873.826889065087,2.931501036438501,0.6684989635614991,1,14.0,P0002
M022,U02,A,BAT-A-06,1310.9011552645588,1670.9011552645588,S007,3038.3364779381973,1.9708885880958245,1.6291114119041756,2,22.0,P0002
M023,U05,B,BAT-B-03,4614.353796975273,4974.353796975273,S004,6536.001808148515,2.6683352998765297,0.5316647001234704,2,20.0,P0002
M024,U03,A,BAT-A-02,0.0,360.0,S007,1727.4353226736384,1.8274326219446961,1.772567378055304,2,9.0,P0002
M025,U01,A,BAT-A-02,2501.8023105291177,2861.8023105291177,S015,4470.406646918613,2.3923327310224494,1.2076672689775507,2,11.0,P0002
M026,U07,C,BAT-C-01,3535.982430517673,3985.982430517673,S008,5735.694515109848,5.836023632389955,0.5639763676100458,5,45.0,P0002
M027,U07,C,BAT-C-02,0.0,480.0,S001,1494.170391878965,2.995742764547403,3.4042572354525973,6,78.0,P0002
M028,U03,A,BAT-A-06,3940.1561495371443,4270.156149537144,S002,5883.893673751057,2.7953628103931756,0.8046371896068245,1,8.0,P0002
