atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
AN01_M006_G00,AN01_M006_G00,M006,3021.7495186387073,4066.5932686387073,AN01_P13A_001_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
AN01_M014_G00,AN01_M014_G00,M014,3252.8656370124318,3652.5531370124318,AN01_P13A_001_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
AN01_M019_G00,AN01_M019_G00,M019,2486.8728226736384,2872.3103226736384,AN01_P13A_001_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,13.002557010438537,2.43785423226241,2.43785423226241
AN01_M020_G00,AN01_M020_G00,M020,2102.922766596981,2518.360266596981,AN01_P13A_001_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,13.002557010438537,2.43785423226241,2.43785423226241
AN01_M022_G00,AN01_M022_G00,M022,2102.922766596981,2903.922766596981,AN01_P13A_001_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,1.6281698264162543,2.43785423226241,1.6281698264162543
AN01_M024_G00,AN01_M024_G00,M024,2315.282780292944,2934.439030292944,AN01_P13A_001_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,17.38358245881338,2.43785423226241,2.43785423226241
AN01_M007_G00,AN01_M007_G00,M007,5001.12257506487,5845.59132506487,AN01_P13A_001_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,14.804052297778043,9.500767968691491,9.500767968691491
AN01_M009_G00,AN01_M009_G00,M009,4436.313404997409,4461.657154997409,AN01_P13A_001_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,7.240409663361547,9.500767968691491,7.240409663361547
AN01_M009_G01,AN01_M009_G01,M009,4469.157154997409,4880.500904997409,AN01_P13A_001_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,8.846459551521448,9.500767968691491,8.846459551521448
AN01_M009_G02,AN01_M009_G02,M009,4888.032154997409,4913.375904997409,AN01_P13A_001_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,7.2399562837459115,9.500767968691491,7.2399562837459115
AN01_M003_G00,AN01_M003_G00,M003,747.8125,1603.84375,AN01_P13A_001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
AN01_M004_G00,AN01_M004_G00,M004,814.03125,1755.65625,AN01_P13A_001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
AN01_M015_G00,AN01_M015_G00,M015,816.0625,1245.75,AN01_P13A_001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
AN01_M016_G00,AN01_M016_G00,M016,816.0625,1245.75,AN01_P13A_001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
AN01_M023_G00,AN01_M023_G00,M023,741.6875,1140.6875,AN01_P13A_001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
AN01_M005_G00,AN01_M005_G00,M005,6024.550766968989,6846.175766968989,AN01_P13A_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
