relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R02,XB01_Q3_004_R002,302.5668593101517,2186.9762046327696,2486.9762046327696,300.0
R01,XB01_Q3_004_R004,3925.205640625176,6249.558558397339,6549.558558397339,300.0
R01,XB01_Q3_004_R001,291.79330396897643,3625.205640625176,3925.205640625176,300.0
R02,XB01_Q3_004_R005,4903.606293406787,8214.302952178956,8514.302952178956,300.0
R02,XB01_Q3_004_R003,2486.9762046327696,4603.606293406787,4903.606293406787,300.0
