sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-B-01,330.0,1435.376902446339,0.6309316024650502,1306.385222393913,2741.762124840252
M002,BAT-C-03,6306.3331087915685,7523.52826698711,0.5818045020683589,1739.4235788518893,9262.951845839
M003,BAT-A-04,3268.3446849185784,5087.150337923216,0.2908698033784193,1421.869255608055,6509.019593531271
M004,BAT-A-06,5437.95991754393,7016.564253933425,0.4601617771979949,1201.7896896426064,8218.353943576032
M005,BAT-A-02,2585.3221811868725,4185.726715639028,0.4996354308004173,1150.4739399594575,5336.200655598485
M006,BAT-A-03,6484.331072028523,7316.357991031956,0.7483355382623942,827.1638002588876,8143.521791290844
M007,BAT-B-01,7236.161996192893,8866.705094468776,0.4212187081122213,1669.8875726054832,10536.59266707426
M008,BAT-C-01,510.0,1560.170391878965,0.6255321544315746,1644.6803320649215,3204.8507239438864
M009,BAT-B-03,1825.376912446339,3358.111468416422,0.31191138952446495,1859.3535914909273,5217.465059907349
M010,BAT-B-03,8890.044074151116,9628.467724262717,0.7764359599206634,1054.17766947085,10682.645393733566
M011,BAT-C-04,6694.574996125411,8459.075432219914,0.430071831528814,2068.1776983542363,10527.25313057415
M012,BAT-B-04,5374.513975019651,6906.161986192893,0.37468343481394095,1750.548712989169,8656.710699182062
M013,BAT-B-03,5589.953795583466,7121.601806756707,0.37468343481394095,1750.548712989169,8872.150519745875
M014,BAT-A-03,360.0,2255.3221711868723,0.45684221091391986,1206.1051258119041,3461.4272969987765
M015,BAT-A-02,8465.289167857316,10337.943190034852,0.3710567942903653,1317.6261674225252,11655.569357457378
M016,BAT-C-01,3917.7458597151413,5976.333098791568,0.27001279036686454,2414.9722875384605,8391.305386330028
M017,BAT-A-05,1643.4852765969829,2908.3446749185787,0.57304103759146,1055.046651131102,3963.3913260496806
M018,BAT-A-02,360.0,1313.485266596983,0.6984373007190467,892.0315090652392,2205.5167756622222
M019,BAT-B-01,3353.9708667437685,5044.513965019651,0.30502477739266864,1871.2903858527077,6915.804350872359
M020,BAT-A-03,3885.848725878921,5107.959907543929,0.5841775234171963,1040.5692195576448,6148.529127101574
M021,BAT-C-02,570.0,2090.651803149622,0.4537638534499381,2016.8449841918007,4107.4967873414225
M022,BAT-C-01,8391.305396330028,10032.366462923192,0.38791204229504883,2159.5239083607275,12191.89037128392
M023,BAT-A-02,5336.200665598486,7125.006318603124,0.353628585189083,1340.282839254192,8465.289157857316
M024,BAT-B-04,2116.6939439219113,2963.9708567437683,0.7253090653907963,1142.7976199892864,4106.768476733055
M025,BAT-C-02,4456.463841788331,6304.574986125411,0.338966655282666,2265.572246887557,8570.147233012967
M026,BAT-B-02,3718.111478416422,5259.953785583466,0.3091418530572285,1864.1541213674705,7124.107906950936
M027,BAT-A-04,330.0,1253.485266596983,0.7135851097733631,872.3393572946279,2125.824623891611
M028,BAT-A-01,2608.0563632373,4593.327904346075,0.40285501628245457,1276.288478832809,5869.6163831788845
M029,BAT-B-02,360.0,1756.6939339219116,0.39184802105606753,1720.7967635028162,3477.490697424728
M030,BAT-A-05,4545.726725639028,6154.331062028523,0.4683705042172335,1191.1183445175966,7345.4494065461195
M031,BAT-C-04,2510.6518131496223,4066.4638317883305,0.3439232505362929,2254.8329571713653,6321.296788959696
M032,BAT-C-03,2010.1704018789649,3467.745849715141,0.5736412325509117,1757.1106628063578,5224.856512521499
M033,BAT-A-01,5869.616393178885,6793.101659775868,0.7237786016548309,859.0878178487199,7652.189477624588
M034,BAT-A-06,1912.1111916650086,3555.848715878921,0.32918662148352795,1372.0573920714135,4927.906107950334
M035,BAT-A-01,330.0,1552.1111816650086,0.5723498680213146,1055.945171572291,2608.0563532373
M036,BAT-B-02,7451.601816756707,8560.044064151116,0.5751561141257948,1403.0627355152892,9963.106799666406
M037,BAT-A-04,7455.006328603124,8757.202580221248,0.5364579264322897,1102.6046956380233,9859.807275859272
M038,BAT-A-05,7345.44941654612,8647.645668164245,0.5364579264322897,1102.6046956380233,9750.250363802268
