sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-04,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M002,BAT-A-05,1610.9011552645534,2501.8023005291125,0.7150389759477327,870.4493312679475,3372.25163179706
M003,BAT-A-04,2826.08031880641,4193.5156414800485,0.5620247582009279,1069.3678143387936,5262.883455818842
M004,BAT-A-02,2861.8023105291068,3752.703455793666,0.7150389759477327,870.4493312679475,4623.152787061614
M005,BAT-B-04,2259.7522046190134,3380.222484911958,0.5438204341741839,1457.3779140980812,4837.600399010039
M006,BAT-B-02,390.0,1869.7521946190163,0.4649242488096277,1594.131302063312,3463.8834966823283
M007,BAT-C-02,540.0,1626.170391878965,0.6442343837717246,1604.1588351612634,3230.329227040228
M008,BAT-C-01,480.0,1561.5595259403467,0.6752529517883454,1536.9519377919182,3098.511463732265
M009,BAT-A-01,2441.146138791169,4054.883663005082,0.3619102255501119,1329.5167067848547,5384.400369789937
M010,BAT-A-06,2121.350486532495,3488.7858092061333,0.5765975960294276,1050.423125161744,4539.208934367877
M011,BAT-B-03,1945.3769124463436,3478.1114684164268,0.31191138952446495,1859.3535914909273,5337.465059907354
M012,BAT-C-04,2106.170401878946,4062.281546216026,0.22430439151792558,2514.007151711161,6576.288697927187
M013,BAT-C-03,2071.5595359403237,3735.371554579032,0.21490222160615335,2534.3785198533346,6269.750074432366
M014,BAT-B-01,390.0,1555.376902446339,0.5442135670880817,1456.696483713992,3012.073386160331
M015,BAT-A-01,330.0,1190.9011452645589,0.7289987530744948,852.3016210031568,2043.2027662677156
M016,BAT-A-02,330.0,1667.4353226736384,0.5986946501640227,1021.6969547867706,2689.132277460409
M017,BAT-A-05,4522.59250119314,6425.246523370675,0.341258851317484,1356.3634932872708,7781.610016657946
M018,BAT-A-03,330.0,2111.146128791162,0.30078634766869505,1408.9777480306964,3520.123876821858
M019,BAT-B-01,3770.222494911958,4938.664742306367,0.4759473657320945,1575.0245660643693,6513.689308370736
M020,BAT-B-02,3868.1114784164265,5306.400062436876,0.4231438038602314,1666.5507399755988,6972.950802412475
M021,BAT-C-01,4275.371564579022,6441.958803655449,0.20986927910313402,2545.283228609876,8987.242032265325
M022,BAT-C-02,4542.281556216027,6363.342622809189,0.23088787400035304,2499.7429396659018,8863.085562475091
M023,BAT-B-04,5298.664752306367,6454.83961427795,0.4784713247988265,1570.6497036820342,8025.489317959984
M024,BAT-B-03,5696.400072436876,6494.823722548477,0.7315165686977672,1132.037947590537,7626.861670139015
