sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-B-04,2312.734565970083,3433.2048462630273,0.5438204341741839,1457.3779140980812,4890.582760361109
M002,BAT-A-01,330.0,1667.4353226736384,0.5838850844250048,1040.9493902474937,2708.384712921132
M003,BAT-A-01,2708.3847229211324,3661.8699895181153,0.6984373007190467,892.0315090652392,4553.901498583355
M004,BAT-B-01,3467.0291274408733,4905.317711461324,0.4231438038602314,1666.5507399755988,6571.868451436922
M005,BAT-A-03,3328.3446849185784,5230.998707096114,0.31476007122585303,1390.8119074063911,6621.810614502505
M006,BAT-A-04,360.0,2003.7375242139126,0.32918662148352795,1372.0573920714135,3375.794916285326
M007,BAT-B-03,5295.317721461323,6867.160028628367,0.2561979088099089,1955.9236247294914,8823.083653357859
M008,BAT-A-02,360.0,1313.485266596983,0.7085441999392076,878.8925400790301,2192.3778066760133
M009,BAT-C-02,480.0,2107.812018638708,0.26837108934177256,2418.5293064261596,4526.341325064868
M010,BAT-C-01,3666.3408037579297,5487.401870351093,0.23088787400035304,2499.7429396659018,7987.144810016995
M011,BAT-C-03,2064.170401878965,3186.3407937579295,0.6353055079653442,1623.5047327417542,4809.845526499684
M012,BAT-C-03,5877.4018803510935,6765.646115586393,0.7625009064724434,1347.9147026430394,8113.560818229432
M013,BAT-A-05,1673.4852765969829,2968.3446749185787,0.5794613551551151,1046.7002382983503,4015.0449132169288
M014,BAT-A-06,2027.4353326736384,3394.8706553472766,0.5939038617900676,1027.924979672912,4422.7956350201885
M015,BAT-B-03,1597.276922821857,3077.029117440873,0.4649242488096277,1594.131302063312,4671.1604195041855
M016,BAT-A-02,2192.377816676013,3457.2372149976086,0.57304103759146,1055.046651131102,4512.2838661287105
M017,BAT-A-03,360.0,1727.4353226736384,0.5620247582009279,1069.3678143387936,2796.8031370124318
M018,BAT-B-02,390.0,1922.734555970083,0.31191138952446495,1859.3535914909273,3782.0881474610105
M019,BAT-C-04,2587.8120286387084,4543.9231729757885,0.2628610718370119,2430.4676776864744,6974.390850662263
M020,BAT-B-01,360.0,1207.276912821857,0.7154664089004564,1159.8582245725422,2367.135137394399
M021,BAT-C-02,5023.923182975788,6421.11834117133,0.4722281495612677,1976.83900928392,8397.95735045525
M022,BAT-B-04,5725.047173430072,6893.4894208244805,0.4759473657320945,1575.0245660643693,8468.51398688885
M023,BAT-C-01,480.0,1494.170391878965,0.6255321544315746,1644.6803320649215,3138.8507239438864
M024,BAT-B-02,3793.2048562630275,5335.047163430072,0.3091418530572285,1864.1541213674705,7199.201284797542
