sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U01,A,BAT-A-01,0.0,390.0,S013>S012,2397.097741957588,3.083485377233127,0.5165146227668731,3,20.0,P01_exact_cells
M002,U02,A,BAT-A-02,0.0,390.0,S006>S007,2129.1400323053044,2.209059382800416,1.390940617199584,3,20.0,P01_exact_cells
M003,U05,B,BAT-B-01,0.0,390.0,S014,1869.7521946190163,2.1403030047614893,1.059696995238511,3,25.0,P01_exact_cells
M004,U06,B,BAT-B-02,0.0,360.0,S002,1756.6939339219116,2.43260791577573,0.7673920842242703,2,17.0,P01_exact_cells
M005,U07,C,BAT-C-01,0.0,450.0,S006,1495.5595259403467,2.539471952043197,3.8605280479568034,5,56.0,P01_exact_cells
M006,U03,A,BAT-A-03,0.0,360.0,S010,1654.8593983215956,1.954809785440372,1.645190214559628,2,17.0,P01_exact_cells
M007,U06,B,BAT-B-03,1756.6939439219116,2116.6939439219113,S013,3207.1642242148564,1.7416332467912201,1.45836675320878,2,22.0,P01_exact_cells
M008,U05,B,BAT-B-04,1869.7522046190163,2259.752204619016,S001,3078.8537264621737,1.073960767623688,2.1260392323763124,3,20.0,P01_exact_cells
M009,U08,C,BAT-C-02,0.0,450.0,S008,2199.7120845921745,5.836023632389955,0.5639763676100458,5,45.0,P01_exact_cells
M010,U05,B,BAT-B-01,3078.853736462174,3468.853736462174,S003,5159.396834738056,2.7799008904293254,0.42009910957067476,3,25.0,P01_exact_cells
M011,U06,B,BAT-B-02,3207.164234214856,3567.164234214856,S004,5128.812245388098,2.576489867036754,0.6235101329632462,2,17.0,P01_exact_cells
M012,U06,B,BAT-B-03,5128.812255388098,5518.812255388098,S015,6957.1008394085475,2.3074247845590743,0.8925752154409259,3,25.0,P01_exact_cells
M013,U04,A,BAT-A-04,0.0,360.0,S009,1688.6138747133884,2.254800043434852,1.345199956565148,2,17.0,P01_exact_cells
M014,U05,B,BAT-B-04,5159.396844738057,5519.396844738057,S005,6675.57170670964,1.7714855189654486,1.4285144810345516,2,17.0,P01_exact_cells
M015,U03,A,BAT-A-05,1654.8594083215955,2014.8594083215955,S011,2876.886327325029,1.1520002309226742,2.4479997690773256,2,17.0,P01_exact_cells
M016,U07,C,BAT-C-03,1495.5595359403467,1975.5595359403467,S001,2989.7299278193113,2.995742764547403,3.4042572354525973,6,78.0,P01_exact_cells
M017,U08,C,BAT-C-04,2199.7120945921747,2679.7120945921747,S002,4307.524113230883,6.1056142049076145,0.2943857950923858,6,64.0,P01_exact_cells
M018,U07,C,BAT-C-01,2989.7299378193115,3439.7299378193115,S001,4417.900329698276,2.3095089540351452,4.090491045964855,5,50.0,P01_exact_cells
M019,U08,C,BAT-C-02,4307.524123230884,4757.524123230884,S003,6677.635267567964,5.7649867062581315,0.6350132937418689,5,56.0,P01_exact_cells
M020,U04,A,BAT-A-06,1688.6138847133884,2048.6138847133884,S007,3416.049207387027,1.9708885880958245,1.6291114119041756,2,22.0,P01_exact_cells
M021,U07,C,BAT-C-03,4417.900339698276,4837.900339698276,S004,6586.961406291439,5.518469288797766,0.8815307112022346,4,42.0,P01_exact_cells
M022,U07,C,BAT-C-01,6586.9614162914395,7006.9614162914395,S005,8332.156574486982,3.7870462440380046,2.6129537559619957,4,42.0,P01_exact_cells
M023,U05,B,BAT-B-02,6675.57171670964,7005.57171670964,S010,8110.948619155979,1.5155761936939673,1.6844238063060328,1,8.0,P01_exact_cells
M024,U06,B,BAT-B-01,6957.100849408547,7287.100849408547,S012,8759.83540537863,2.2894844910593353,0.9105155089406649,1,8.0,P01_exact_cells
M025,U02,A,BAT-A-03,2389.5822352265923,2719.5822352265923,S007,4057.0175579002307,1.8058740742618977,1.7941259257381024,1,6.0,P01_exact_cells
M026,U05,B,BAT-B-04,8110.948629155979,8440.948629155979,S001,9200.050150999137,0.9509059924494303,2.24909400755057,1,6.0,P01_exact_cells
M027,U06,B,BAT-B-03,8759.83541537863,9089.83541537863,S009,10198.277662773038,1.7424262240623476,1.4575737759376526,1,8.0,P01_exact_cells
M028,U05,B,BAT-B-02,9200.050160999137,9530.050160999137,S011,10268.473811110738,0.8942561603173463,2.3057438396826537,1,8.0,P01_exact_cells
