atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
AN01_M006_G00,AN01_M006_G00,M006,2408.107891878957,3452.951641878957,AN01_P13A_003_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
AN01_M014_G00,AN01_M014_G00,M014,2440.921898321596,2840.609398321596,AN01_P13A_003_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
AN01_M005_G00,AN01_M005_G00,M005,6594.164842395756,7415.789842395756,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
AN01_M008_G00,AN01_M008_G00,M008,8687.390926416205,8712.734676416205,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076615513440018,11.397135806608844,8.076615513440018
AN01_M008_G01,AN01_M008_G01,M008,8720.234676416205,9131.578426416205,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
AN01_M008_G02,AN01_M008_G02,M008,9139.109676416205,9164.453426416205,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076450462346799,11.397135806608844,8.076450462346799
AN01_M010_G00,AN01_M010_G00,M010,6459.539842395756,6490.196092395756,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
AN01_M010_G01,AN01_M010_G01,M010,6500.602342395756,6937.196092395756,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
AN01_M010_G02,AN01_M010_G02,M010,6947.571092395756,6978.258592395756,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
AN01_M017_G00,AN01_M017_G00,M017,6459.539842395756,7415.789842395756,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
AN01_M018_G00,AN01_M018_G00,M018,8196.328426416205,8720.234676416205,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
AN01_M025_G00,AN01_M025_G00,M025,6459.539842395756,7051.727342395756,AN01_P13A_003_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.240343925362424,11.397135806608844,11.240343925362424
AN01_M007_G00,AN01_M007_G00,M007,5315.114980424176,6159.583730424176,AN01_P13A_003_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,14.804052297778043,9.500767968691491,9.500767968691491
AN01_M009_G00,AN01_M009_G00,M009,4838.052480424176,4863.396230424176,AN01_P13A_003_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,7.240409663361547,9.500767968691491,7.240409663361547
AN01_M009_G01,AN01_M009_G01,M009,4870.896230424176,5282.239980424176,AN01_P13A_003_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,8.846459551521448,9.500767968691491,8.846459551521448
AN01_M009_G02,AN01_M009_G02,M009,5289.771230424176,5315.114980424176,AN01_P13A_003_R004,R02,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,7.2399562837459115,9.500767968691491,7.2399562837459115
AN01_M003_G00,AN01_M003_G00,M003,2924.8270962536226,3780.8583462536226,AN01_P13A_003_R003,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
