sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-01,2626.52858491209,4375.611415087909,0.34267568748286925,1354.52160627227,5730.13302136018
M002,BAT-C-01,360.0,1969.2846571841203,0.5444584484750425,1820.3400283040746,3789.6246854881947
M003,BAT-B-01,360.0,1756.6939339219116,0.39184802105606753,1720.7967635028162,3477.490697424728
M004,BAT-A-02,360.0,1727.4353226736384,0.5765975960294276,1050.423125161744,2777.8584478353823
M005,BAT-A-03,360.0,1654.8593983215956,0.5655978254576951,1064.7228269049965,2719.582225226592
M006,BAT-A-04,360.0,1612.1111816650089,0.5649083818765711,1065.6191035604575,2677.730285225466
M007,BAT-B-02,390.0,1209.1015218431576,0.7315098080940781,1132.0496659702646,2341.1511878134224
M008,BAT-B-03,1569.1015218431576,2416.3784346650145,0.7253090653907963,1142.7976199892864,3559.176054654301
M009,BAT-A-05,1972.1111816650089,3874.765203842544,0.337339941623068,1361.4580758900115,5236.223279732556
M010,BAT-B-04,2116.6939339219116,3678.3419450951533,0.3558775332408115,1783.1456090492602,5461.4875541444135
M011,BAT-B-02,2776.3784346650145,4318.220741832059,0.3330795976001264,1822.6620308264476,6140.882772658506
M012,BAT-B-01,4038.3419450951533,5446.630529115603,0.4823108550335087,1563.9945179419183,7010.625047057521
M013,BAT-A-06,2014.8593983215956,3347.055649939721,0.5285988724357911,1112.8214658334716,4459.877115773193
M014,BAT-A-04,2677.730285225466,4006.3441599388543,0.49893332368114396,1151.386679214513,5157.730839153367
M015,BAT-A-03,2719.582225226592,3581.6091442300253,0.7439999486838502,832.8000667109948,4414.40921094102
M016,BAT-C-02,450.0,1428.170391878965,0.6599541709125436,1570.0992963561555,2998.26968823512
M017,BAT-C-03,1908.170391878965,3535.982410517673,0.23679822438654818,2486.937180495812,6022.919591013485
M018,BAT-C-04,2449.28465718412,3463.455049063085,0.6948571475394836,1494.476180331119,4957.931229394204
M019,BAT-C-01,3883.455049063085,4893.014575003432,0.709024318036301,1463.7806442546812,6356.795219258112
M020,BAT-C-02,4015.982410517673,5972.093554854753,0.2313121578433852,2498.823658005999,8470.917212860752
M021,BAT-C-04,5283.014575003432,6668.590022839608,0.6061088974247377,1686.7640555797348,8355.354078419343
M022,BAT-C-01,6392.093554854753,8141.154621447917,0.3101913389002793,2327.9187657160614,10469.073387163979
M023,BAT-C-03,7058.590022839608,8736.302107431782,0.3248112489322408,2296.242293980145,11032.544401411928
M024,BAT-C-02,8561.154621447917,9886.349779643459,0.5266192194952495,1858.991691093626,11745.341470737085
M025,BAT-B-03,4648.220741832059,5753.597644278398,0.6211059515765082,1323.4163506007192,7077.013994879117
M026,BAT-B-04,5776.630529115603,7249.365085085687,0.4276288772351662,1658.7766127923783,8908.141697878065
M027,BAT-B-02,6140.882772658506,7201.35305295145,0.6211002766043003,1323.4261872192128,8524.779240170663
M028,BAT-A-01,3677.055649939721,5277.460184391877,0.5136655437848177,1132.2347930797368,6409.694977471614
M029,BAT-A-02,3911.6091442300253,4772.510289494584,0.7382098677412959,840.3271719363153,5612.8374614309
M030,BAT-B-01,7531.35305295145,8639.795300345859,0.5643934439844132,1421.7180304270173,10061.513330772876
M031,BAT-B-03,7579.365085085687,8317.788735197288,0.7764359599206634,1054.17766947085,9371.966404668137
M032,BAT-C-04,9066.302107431782,10570.82377657593,0.5141514245902123,1886.0052467212067,12456.829023297136
