relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R02,T03_C1_FIXED_Q3_R003,4030.47056085286,6147.1006496268765,6447.1006496268765,300.0
R01,T03_C1_FIXED_Q3_R001,24.87708852806236,6443.030006300225,6743.030006300225,300.0
R02,T03_C1_FIXED_Q3_R002,149.8787621751806,3531.582945385041,3831.582945385041,300.0
