atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
T03_M003_G00,T03_M003_G00,M003,748.9125,1604.94375,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.932092754264744,10.01648148125875,7.932092754264744
T03_M004_G00,T03_M004_G00,M004,2506.23125,3447.85625,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.914652990064113,10.01648148125875,7.914652990064113
T03_M007_G00,T03_M007_G00,M007,4754.88125,5599.35,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
T03_M010_G02,T03_M010_G02,M010,5511.35625,5542.04375,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.23840511893961,10.01648148125875,4.23840511893961
T03_M017_G00,T03_M017_G00,M017,2328.7687499999993,3285.0187499999993,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,0.4692401324579123,10.01648148125875,0.4692401324579123
T03_M018_G00,T03_M018_G00,M018,3783.85,4307.75625,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,8.13999814940189,10.01648148125875,8.13999814940189
T03_M023_G00,T03_M023_G00,M023,2256.84375,3057.84375,T03_C2_SITE_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.697786272509717,10.01648148125875,7.697786272509717
T03_M005_G00,T03_M005_G00,M005,4601.4625,5534.05625,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
T03_M006_G00,T03_M006_G00,M006,4608.037499999999,5652.881249999999,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
T03_M008_G00,T03_M008_G00,M008,5229.025,5259.68125,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.908250289686805,16.177909036830457,3.908250289686805
T03_M008_G01,T03_M008_G01,M008,5270.0875,5706.68125,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
T03_M008_G02,T03_M008_G02,M008,5717.05625,5747.74375,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.9080318478584957,16.177909036830457,3.9080318478584957
T03_M009_G00,T03_M009_G00,M009,5328.5375,5353.88125,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.898422931808213,16.177909036830457,3.898422931808213
T03_M009_G01,T03_M009_G01,M009,5361.38125,5772.725,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
T03_M009_G02,T03_M009_G02,M009,5780.25625,5805.6,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.8986640070504563,16.177909036830457,3.8986640070504563
T03_M010_G00,T03_M010_G00,M010,5023.325,5053.98125,T03_C2_SITE_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.908250289686805,16.177909036830457,3.908250289686805
