sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-01,0.0,480.0,S001,1494.170391878965,2.995742764547403,3.4042572354525973,6,78.0,N02
M002,U08,C,BAT-C-02,0.0,570.0,S001,1692.170391878965,2.917555936277246,3.4824440637227543,9,76.0,N02
M003,U03,A,BAT-A-01,1832.4,2192.4,S002,3836.137524213913,3.0186602033241243,0.5813397966758758,2,22.0,N02
M004,U07,C,BAT-C-03,1494.2,1974.2,S002,3602.0120186387085,5.8530312852658195,0.5469687147341808,6,59.0,N02
M005,U02,A,BAT-A-04,3041.0,3401.0,S003,5303.654022177536,3.083579679483661,0.5164203205163389,2,22.0,N02
M006,U07,C,BAT-C-01,3602.1,4082.1,S003,6038.2111443370795,5.897111425303905,0.5028885746960956,6,59.0,N02
M007,U08,C,BAT-C-04,1692.2,2172.2,S004,3993.2610665931634,6.152897007997176,0.2471029920028247,6,59.0,N02
M008,U04,A,BAT-A-05,3603.5,3963.5,S005,5295.696251618126,2.192966633451616,1.4070333665483843,2,22.0,N02
M009,U01,A,BAT-A-03,2908.4,3268.4,S005,4600.596251618126,2.1213050740389403,1.4786949259610598,2,17.0,N02
M010,U01,A,BAT-A-02,0.0,360.0,S006,1313.485266596983,1.3570321467642898,2.2429678532357102,2,22.0,N02
M011,U06,B,BAT-B-04,1922.8,2282.8,S006,3130.076912821857,1.1381343643981743,2.061865635601826,2,20.0,N02
M012,U02,A,BAT-A-01,0.0,360.0,S006,1313.485266596983,1.3115511002735658,2.2884488997264345,2,17.0,N02
M013,U04,A,BAT-A-02,1875.6,2205.6,S007,3543.0353226736383,1.8725171200874788,1.7274828799125213,1,14.0,N02
M014,U02,A,BAT-A-06,1313.5,1673.5,S007,3040.9353226736384,1.9708885880958245,1.6291114119041756,2,22.0,N02
M015,U04,A,BAT-A-04,0.0,360.0,S007,1727.4353226736384,1.8274326219446961,1.772567378055304,2,9.0,N02
M016,U06,B,BAT-B-03,5092.0,5422.0,S008,6933.842307167044,2.5893375472001523,0.6106624527998479,1,14.0,N02
M017,U03,A,BAT-A-06,3836.2,4166.2,S008,5947.346128791161,3.041025205727645,0.5589747942723551,1,6.0,N02
M018,U06,B,BAT-B-01,3130.1,3520.1,S008,5091.942307167044,2.9752083647603644,0.22479163523963575,3,25.0,N02
M019,U01,A,BAT-A-05,1313.5,1643.5,S010,2908.3593983215956,1.92131533083843,1.67868466916157,1,14.0,N02
M020,U03,A,BAT-A-03,0.0,360.0,S010,1654.8593983215956,1.892423901801982,1.7075760981980181,2,11.0,N02
M021,U05,B,BAT-B-02,3392.1,3782.1,S011,4580.523650111601,1.0739337252089312,2.126066274791069,3,25.0,N02
M022,U06,B,BAT-B-02,0.0,390.0,S012,1922.734555970083,2.75235444190214,0.44764555809786,3,25.0,N02
M023,U05,B,BAT-B-01,0.0,390.0,S013,1510.4702802929446,1.8247182633032644,1.3752817366967358,3,25.0,N02
M024,U05,B,BAT-B-03,1510.5,1900.5,S014,3380.2521946190163,2.1403030047614893,1.059696995238511,3,25.0,N02
M025,U05,B,BAT-B-04,4580.6,4970.6,S015,6408.88858402045,2.3074247845590743,0.8925752154409259,3,25.0,N02
M026,U08,C,BAT-C-02,3993.3,4443.3,S009>S005,6279.8004360945015,4.922567464460417,1.4774325355395836,5,45.0,N02
