node_id,time,x,y,z,mode,task_id,relay_id,phase_role
U07,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,start
U07,480.0,318686.2012849663,2545556.1393078705,127.7,climb,M001,,start
U07,480.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,end
U07,480.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M001,,instant
U07,538.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M001,,end
U07,538.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M001,,start
U07,741.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,cruise,M001,,end
U07,741.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,descent,M001,,start
U07,786.2701959394824,319988.599872737,2548318.494265952,184.0,descent,M001,,end
U07,786.2701959394824,319988.599872737,2548318.494265952,184.0,handover_start,M001,,start
U07,1182.2701959394824,319988.599872737,2548318.494265952,184.0,climb,M001,,start
U07,1182.2701959394824,319988.599872737,2548318.494265952,184.0,handover_end,M001,,end
U07,1217.892839982451,319988.599872737,2548318.494265952,273.0566101074219,climb,M001,,end
U07,1217.892839982451,319988.599872737,2548318.494265952,273.0566101074219,cruise,M001,,start
U07,1421.4920868252539,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M001,,end
U07,1421.4920868252539,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M001,,start
U07,1494.170391878965,318686.2012849663,2545556.1393078705,127.7,descent,M001,,end
U07,1494.170391878965,318686.2012849663,2545556.1393078705,127.7,return,M001,,instant
U07,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M002,,start
U07,570.0,318686.2012849663,2545556.1393078705,127.7,climb,M002,,start
U07,570.0,318686.2012849663,2545556.1393078705,127.7,prep,M002,,end
U07,570.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M002,,instant
U07,628.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M002,,end
U07,628.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M002,,start
U07,831.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,cruise,M002,,end
U07,831.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,descent,M002,,start
U07,876.2701959394824,319988.599872737,2548318.494265952,184.0,descent,M002,,end
U07,876.2701959394824,319988.599872737,2548318.494265952,184.0,handover_start,M002,,start
U07,1380.2701959394824,319988.599872737,2548318.494265952,184.0,climb,M002,,start
