node_id,time,x,y,z,mode,task_id,relay_id,phase_role
U01,1250.9011452645589,318686.2012849663,2545556.1393078705,127.7,prep,M001,,start
U01,1610.9011452645589,318686.2012849663,2545556.1393078705,127.7,climb,M001,,start
U01,1610.9011452645589,318686.2012849663,2545556.1393078705,127.7,prep,M001,,end
U01,1610.9011452645589,318686.2012849663,2545556.1393078705,127.7,takeoff,M001,,instant
U01,1659.3533486336994,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M001,,end
U01,1659.3533486336994,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M001,,start
U01,1913.8524071872027,319988.599872737,2548318.494265952,273.0566101074219,cruise,M001,,end
U01,1913.8524071872027,319988.599872737,2548318.494265952,273.0566101074219,descent,M001,,start
U01,1949.4750512301714,319988.599872737,2548318.494265952,184.0,descent,M001,,end
U01,1949.4750512301714,319988.599872737,2548318.494265952,184.0,handover_start,M001,,start
U01,2159.4750512301716,319988.599872737,2548318.494265952,184.0,climb,M001,,start
U01,2159.4750512301716,319988.599872737,2548318.494265952,184.0,handover_end,M001,,end
U01,2189.1605879326457,319988.599872737,2548318.494265952,273.0566101074219,climb,M001,,end
U01,2189.1605879326457,319988.599872737,2548318.494265952,273.0566101074219,cruise,M001,,start
U01,2443.659646486149,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M001,,end
U01,2443.659646486149,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M001,,start
U01,2501.8022905291177,318686.2012849663,2545556.1393078705,127.7,descent,M001,,end
U01,2501.8022905291177,318686.2012849663,2545556.1393078705,127.7,return,M001,,instant
U04,1749.2112939965436,318686.2012849663,2545556.1393078705,127.7,prep,M002,,start
U04,2109.211293996544,318686.2012849663,2545556.1393078705,127.7,climb,M002,,start
U04,2109.211293996544,318686.2012849663,2545556.1393078705,127.7,prep,M002,,end
U04,2109.211293996544,318686.2012849663,2545556.1393078705,127.7,takeoff,M002,,instant
U04,2157.6634973656846,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M002,,end
U04,2157.6634973656846,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M002,,start
U04,2412.162555919188,319988.599872737,2548318.494265952,273.0566101074219,cruise,M002,,end
U04,2412.162555919188,319988.599872737,2548318.494265952,273.0566101074219,descent,M002,,start
U04,2447.7851999621566,319988.599872737,2548318.494265952,184.0,descent,M002,,end
U04,2447.7851999621566,319988.599872737,2548318.494265952,184.0,handover_start,M002,,start
U04,2657.7851999621566,319988.599872737,2548318.494265952,184.0,climb,M002,,start
U04,2657.7851999621566,319988.599872737,2548318.494265952,184.0,handover_end,M002,,end
U04,2687.4707366646307,319988.599872737,2548318.494265952,273.0566101074219,climb,M002,,end
U04,2687.4707366646307,319988.599872737,2548318.494265952,273.0566101074219,cruise,M002,,start
U04,2941.969795218134,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M002,,end
U04,2941.969795218134,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M002,,start
U04,3000.1124392611027,318686.2012849663,2545556.1393078705,127.7,descent,M002,,end
U04,3000.1124392611027,318686.2012849663,2545556.1393078705,127.7,return,M002,,instant
U07,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M003,,start
U07,510.0,318686.2012849663,2545556.1393078705,127.7,climb,M003,,start
U07,510.0,318686.2012849663,2545556.1393078705,127.7,prep,M003,,end
U07,510.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M003,,instant
U07,568.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M003,,end
U07,568.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M003,,start
U07,771.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,cruise,M003,,end
U07,771.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,descent,M003,,start
U07,816.2701959394824,319988.599872737,2548318.494265952,184.0,descent,M003,,end
U07,816.2701959394824,319988.599872737,2548318.494265952,184.0,handover_start,M003,,start
U07,1248.2701959394824,319988.599872737,2548318.494265952,184.0,climb,M003,,start
U07,1248.2701959394824,319988.599872737,2548318.494265952,184.0,handover_end,M003,,end
U07,1283.892839982451,319988.599872737,2548318.494265952,273.0566101074219,climb,M003,,end
U07,1283.892839982451,319988.599872737,2548318.494265952,273.0566101074219,cruise,M003,,start
U07,1487.4920868252539,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M003,,end
U07,1487.4920868252539,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M003,,start
U07,1560.170391878965,318686.2012849663,2545556.1393078705,127.7,descent,M003,,end
U07,1560.170391878965,318686.2012849663,2545556.1393078705,127.7,return,M003,,instant
U01,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M004,,start
U01,360.0,318686.2012849663,2545556.1393078705,127.7,climb,M004,,start
U01,360.0,318686.2012849663,2545556.1393078705,127.7,prep,M004,,end
U01,360.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M004,,instant
U01,408.45220336914065,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M004,,end
U01,408.45220336914065,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M004,,start
U01,662.951261922644,319988.599872737,2548318.494265952,273.0566101074219,cruise,M004,,end
U01,662.951261922644,319988.599872737,2548318.494265952,273.0566101074219,descent,M004,,start
U01,698.5739059656128,319988.599872737,2548318.494265952,184.0,descent,M004,,end
U01,698.5739059656128,319988.599872737,2548318.494265952,184.0,handover_start,M004,,start
U01,908.5739059656128,319988.599872737,2548318.494265952,184.0,climb,M004,,start
U01,908.5739059656128,319988.599872737,2548318.494265952,184.0,handover_end,M004,,end
U01,938.2594426680868,319988.599872737,2548318.494265952,273.0566101074219,climb,M004,,end
U01,938.2594426680868,319988.599872737,2548318.494265952,273.0566101074219,cruise,M004,,start
U01,1192.7585012215902,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M004,,end
U01,1192.7585012215902,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M004,,start
U01,1250.901145264559,318686.2012849663,2545556.1393078705,127.7,descent,M004,,end
U01,1250.901145264559,318686.2012849663,2545556.1393078705,127.7,return,M004,,instant
U02,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M005,,start
U02,360.0,318686.2012849663,2545556.1393078705,127.7,climb,M005,,start
U02,360.0,318686.2012849663,2545556.1393078705,127.7,prep,M005,,end
U02,360.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M005,,instant
U02,408.45220336914065,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M005,,end
U02,408.45220336914065,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M005,,start
U02,662.951261922644,319988.599872737,2548318.494265952,273.0566101074219,cruise,M005,,end
U02,662.951261922644,319988.599872737,2548318.494265952,273.0566101074219,descent,M005,,start
U02,698.5739059656128,319988.599872737,2548318.494265952,184.0,descent,M005,,end
U02,698.5739059656128,319988.599872737,2548318.494265952,184.0,handover_start,M005,,start
U02,908.5739059656128,319988.599872737,2548318.494265952,184.0,climb,M005,,start
U02,908.5739059656128,319988.599872737,2548318.494265952,184.0,handover_end,M005,,end
U02,938.2594426680868,319988.599872737,2548318.494265952,273.0566101074219,climb,M005,,end
U02,938.2594426680868,319988.599872737,2548318.494265952,273.0566101074219,cruise,M005,,start
U02,1192.7585012215902,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M005,,end
U02,1192.7585012215902,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M005,,start
U02,1250.901145264559,318686.2012849663,2545556.1393078705,127.7,descent,M005,,end
U02,1250.901145264559,318686.2012849663,2545556.1393078705,127.7,return,M005,,instant
U02,1250.9011452645589,318686.2012849663,2545556.1393078705,127.7,prep,M006,,start
U02,1610.9011452645589,318686.2012849663,2545556.1393078705,127.7,climb,M006,,start
U02,1610.9011452645589,318686.2012849663,2545556.1393078705,127.7,prep,M006,,end
U02,1610.9011452645589,318686.2012849663,2545556.1393078705,127.7,takeoff,M006,,instant
U02,1671.3192299813556,318686.2012849663,2545556.1393078705,308.9542541503906,climb,M006,,end
U02,1671.3192299813556,318686.2012849663,2545556.1393078705,308.9542541503906,cruise,M006,,start
U02,2288.9282057113587,321607.1664922811,2552367.559439648,308.9542541503906,cruise,M006,,end
U02,2288.9282057113587,321607.1664922811,2552367.559439648,308.9542541503906,descent,M006,,start
U02,2324.709907371515,321607.1664922811,2552367.559439648,219.5,descent,M006,,end
U02,2324.709907371515,321607.1664922811,2552367.559439648,219.5,handover_start,M006,,start
U02,2534.709907371515,321607.1664922811,2552367.559439648,219.5,climb,M006,,start
U02,2534.709907371515,321607.1664922811,2552367.559439648,219.5,handover_end,M006,,end
U02,2564.5279920883117,321607.1664922811,2552367.559439648,308.9542541503906,climb,M006,,end
U02,2564.5279920883117,321607.1664922811,2552367.559439648,308.9542541503906,cruise,M006,,start
U02,3182.136967818315,318686.2012849663,2545556.1393078705,308.9542541503906,cruise,M006,,end
U02,3182.136967818315,318686.2012849663,2545556.1393078705,308.9542541503906,descent,M006,,start
U02,3254.6386694784715,318686.2012849663,2545556.1393078705,127.7,descent,M006,,end
U02,3254.6386694784715,318686.2012849663,2545556.1393078705,127.7,return,M006,,instant
U08,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M007,,start
U08,480.0,318686.2012849663,2545556.1393078705,127.7,climb,M007,,start
U08,480.0,318686.2012849663,2545556.1393078705,127.7,prep,M007,,end
U08,480.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M007,,instant
U08,552.5017016601563,318686.2012849663,2545556.1393078705,308.9542541503906,climb,M007,,end
U08,552.5017016601563,318686.2012849663,2545556.1393078705,308.9542541503906,cruise,M007,,start
U08,1046.5888822441589,321607.1664922811,2552367.559439648,308.9542541503906,cruise,M007,,end
U08,1046.5888822441589,321607.1664922811,2552367.559439648,308.9542541503906,descent,M007,,start
U08,1091.3160093193542,321607.1664922811,2552367.559439648,219.5,descent,M007,,end
U08,1091.3160093193542,321607.1664922811,2552367.559439648,219.5,handover_start,M007,,start
U08,1487.3160093193542,321607.1664922811,2552367.559439648,219.5,climb,M007,,start
U08,1487.3160093193542,321607.1664922811,2552367.559439648,219.5,handover_end,M007,,end
U08,1523.0977109795103,321607.1664922811,2552367.559439648,308.9542541503906,climb,M007,,end
U08,1523.0977109795103,321607.1664922811,2552367.559439648,308.9542541503906,cruise,M007,,start
U08,2017.1848915635128,318686.2012849663,2545556.1393078705,308.9542541503906,cruise,M007,,end
U08,2017.1848915635128,318686.2012849663,2545556.1393078705,308.9542541503906,descent,M007,,start
U08,2107.812018638708,318686.2012849663,2545556.1393078705,127.7,descent,M007,,end
U08,2107.812018638708,318686.2012849663,2545556.1393078705,127.7,return,M007,,instant
U01,2501.8022905291177,318686.2012849663,2545556.1393078705,127.7,prep,M008,,start
U01,2861.8022905291177,318686.2012849663,2545556.1393078705,127.7,climb,M008,,start
U01,2861.8022905291177,318686.2012849663,2545556.1393078705,127.7,prep,M008,,end
U01,2861.8022905291177,318686.2012849663,2545556.1393078705,127.7,takeoff,M008,,instant
U01,3003.044960206852,318686.2012849663,2545556.1393078705,551.4280090332031,climb,M008,,end
U01,3003.044960206852,318686.2012849663,2545556.1393078705,551.4280090332031,cruise,M008,,start
U01,3608.322269960984,312375.1586337376,2549151.507186076,551.4280090332031,cruise,M008,,end
U01,3608.322269960984,312375.1586337376,2549151.507186076,551.4280090332031,descent,M008,,start
U01,3693.4934735742654,312375.1586337376,2549151.507186076,338.5,descent,M008,,end
