sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U01,A,BAT-A-01,0.0,390.0,S001>S012,2430.1513330228986,3.091608697291146,0.508391302708854,3,20.0,ALNS
M002,U02,A,BAT-A-02,0.0,390.0,S014>S011,2652.617556574498,3.189918429941903,0.4100815700580971,3,20.0,ALNS
M003,U07,C,BAT-C-01,0.0,510.0,S001,1560.170391878965,2.7806263546021643,3.619373645397836,7,72.0,ALNS
M004,U05,B,BAT-B-01,0.0,390.0,S002,1816.6939339219116,2.7133927146782657,0.4866072853217345,3,25.0,ALNS
M005,U08,C,BAT-C-02,0.0,480.0,S001,1494.170391878965,2.8126801619396953,3.587319838060305,6,73.0,ALNS
M006,U03,A,BAT-A-03,0.0,360.0,S007,1712.55936238718,1.8992860694082216,1.7007139305917784,2,17.0,ALNS
M007,U04,A,BAT-A-04,0.0,360.0,S010,1654.8593983215956,1.954809785440372,1.645190214559628,2,17.0,ALNS
M008,U04,A,BAT-A-05,1654.8593983215956,2014.8593983215956,S013,3264.325987701448,1.9568412244277686,1.6431587755722314,2,17.0,ALNS
M009,U06,B,BAT-B-02,0.0,360.0,S006,1207.276912821857,1.0987637384368147,2.1012362615631854,2,17.0,ALNS
M010,U03,A,BAT-A-06,1712.55936238718,2072.55936238718,S003,3959.995061810809,2.97580685779325,0.6241931422067499,2,17.0,ALNS
M011,U06,B,BAT-B-03,1207.276912821857,1567.276912821857,S004,3128.9249239950987,2.576489867036754,0.6235101329632462,2,17.0,ALNS
M012,U05,B,BAT-B-04,1816.6939339219116,2176.6939339219116,S008,3718.5362410889556,2.6676816095994944,0.5323183904005058,2,17.0,ALNS
M013,U06,B,BAT-B-02,3128.9249239950987,3518.9249239950987,S015,4955.85023490357,2.3068796937944342,0.8931203062055659,3,25.0,ALNS
M014,U01,A,BAT-A-03,2430.1513330228986,2790.1513330228986,S009,4118.765207736287,2.254800043434852,1.345199956565148,2,17.0,ALNS
M015,U05,B,BAT-B-01,3718.5362410889556,4078.5362410889556,S005,5234.711103060539,1.7714855189654486,1.4285144810345516,2,17.0,ALNS
M016,U06,B,BAT-B-03,4955.85023490357,5285.85023490357,S011,6021.321887131056,0.9352874452403557,2.2647125547596447,1,14.0,ALNS
M017,U08,C,BAT-C-03,1494.170391878965,1944.170391878965,S002,3535.982410517673,5.721185016831143,0.6788149831688575,5,56.0,ALNS
M018,U07,C,BAT-C-04,1560.170391878965,1980.170391878965,S006,2989.7299178193116,2.327805455709593,4.072194544290408,4,42.0,ALNS
M019,U07,C,BAT-C-01,2989.7299178193116,3469.7299178193116,S003,5407.164029685689,6.141502088085912,0.25849791191408844,6,64.0,ALNS
M020,U08,C,BAT-C-02,3535.982410517673,3925.982410517673,S007,5293.300998002287,3.1446896308474503,3.25531036915255,3,28.0,ALNS
M021,U08,C,BAT-C-04,5293.300998002287,5713.300998002287,S004,7462.362064595451,5.518469288797766,0.8815307112022346,4,42.0,ALNS
M022,U07,C,BAT-C-03,5407.164029685689,5918.8033525761075,S008,7596.515437168282,5.401510008542074,0.9984899914579266,3,28.0,ALNS
M023,U08,C,BAT-C-02,7462.362064595451,7882.362064595451,S005,9207.557222790992,3.7870462440380046,2.6129537559619957,4,42.0,ALNS
M024,U05,B,BAT-B-04,5234.711103060539,5564.711103060539,S010,6670.088005506878,1.5155761936939673,1.6844238063060328,1,8.0,ALNS
M025,U06,B,BAT-B-02,6021.321887131056,6622.164768881158,S012,8093.5181928525435,2.288992826923215,0.911007173076785,1,8.0,ALNS
M026,U05,B,BAT-B-01,6670.088005506878,7000.088005506878,S013,8057.913693514667,1.5146574548336442,1.685342545166356,1,8.0,ALNS
M027,U05,B,BAT-B-03,8057.913693514667,8387.913693514667,S014,9807.665888133684,1.7844818317129114,1.4155181682870888,1,8.0,ALNS
M028,U02,A,BAT-A-04,2652.617556574498,2982.617556574498,S001,3843.518701839057,1.1780555951641682,2.421944404835832,1,6.0,ALNS
M029,U06,B,BAT-B-04,8093.5181928525435,8423.518192852544,S009,9531.960440246952,1.7424262240623476,1.4575737759376526,1,8.0,ALNS
M030,U06,B,BAT-B-01,9531.960440246952,9861.960440246952,S011,10597.432092474439,0.8932052893717091,2.3067947106282913,1,8.0,ALNS
