uav_id,sortie_id,busy_start_s,busy_end_s
U02,M001,0.0,2395.0848798156608
U01,M002,0.0,2121.7020521620752
U06,M003,2215.993195339162,4085.7453899581783
U06,M004,163.25,1919.9439339219116
U07,M005,0.0,1495.5595259403467
U03,M006,2301.618195339162,3956.4775936607575
U05,M007,1354.166217462174,2801.991905469962
U05,M008,145.06469461901634,1354.166216462174
U08,M009,4384.1631161626565,6583.875200754831
U05,M010,3611.9979612850375,5677.322736807014
U06,M011,4401.901488092357,6323.549499265598
U05,M012,5904.762432915084,7731.687743823555
U01,M013,6038.282299812143,7726.896174525531
U06,M014,6323.549500265598,7839.724362237182
U04,M015,6038.235448133739,7257.310369253057
U07,M016,5956.74807575249,7450.918467631454
U07,M017,7450.918468631455,9558.730487270162
U08,M018,7149.6278759814795,8577.798267860444
U07,M019,9558.730488270172,11910.16460013655
U03,M020,10821.690381000482,12534.249743387663
U08,M021,8577.798268860444,10746.859335453608
U08,M022,10872.162882578534,12617.358040774076
U06,M023,12795.046576648085,14230.423479094425
U05,M024,7731.6877448235555,9533.04116879494
U02,M025,9386.439687201368,11306.879222653064
U06,M026,7839.724363237181,8928.825885080338
U06,M027,8944.034754788876,10382.477002183285
U05,M028,11068.502034532323,12133.97368675981
