relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,D26092511_015_R001,200.2201453504499,2120.9732405731193,2420.9732405731193,300.0
R02,D26092511_015_R002,1484.1528983045646,3427.361271897017,3727.361271897017,300.0
R02,D26092511_015_R004,5057.249043861454,7173.879132635471,7473.879132635471,300.0
R01,D26092511_015_R003,2581.7694271995765,8653.014191559654,8953.014191559654,300.0
