atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
F16_M003_G00,F16_M003_G00,M003,747.9124999999999,1603.94375,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.932092754264744,10.01648148125875,7.932092754264744
F16_M004_G00,F16_M004_G00,M004,2506.23125,3447.85625,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.914652990064113,10.01648148125875,7.914652990064113
F16_M007_G00,F16_M007_G00,M007,4754.88125,5599.35,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
F16_M008_G02,F16_M008_G02,M008,5227.95625,5258.64375,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.23840511893961,10.01648148125875,4.23840511893961
F16_M009_G00,F16_M009_G00,M009,5317.3375,5342.68125,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.234854704213106,10.01648148125875,4.234854704213106
F16_M010_G00,F16_M010_G00,M010,4514.625,4545.28125,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.238548150312667,10.01648148125875,4.238548150312667
F16_M010_G02,F16_M010_G02,M010,5002.65625,5033.34375,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.23840511893961,10.01648148125875,4.23840511893961
F16_M016_G00,F16_M016_G00,M016,2328.66875,3284.91875,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,0.4692401324579123,10.01648148125875,0.4692401324579123
F16_M017_G00,F16_M017_G00,M017,3772.65,4296.55625,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,8.13999814940189,10.01648148125875,8.13999814940189
F16_M020_G00,F16_M020_G00,M020,2616.24375,3417.24375,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.697786272509717,10.01648148125875,7.697786272509717
F16_M021_G00,F16_M021_G00,M021,2297.0875,2696.0875,F16_C2_SITE_B6500_RELAY_00_Q3_R001,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,5.870320954293348,10.01648148125875,5.870320954293348
F16_M005_G00,F16_M005_G00,M005,4539.5625,5472.15625,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
F16_M006_G00,F16_M006_G00,M006,4607.9375,5652.78125,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
F16_M008_G00,F16_M008_G00,M008,4739.925,4770.58125,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.908250289686805,16.177909036830457,3.908250289686805
F16_M008_G01,F16_M008_G01,M008,4780.9875,5217.58125,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
F16_M009_G01,F16_M009_G01,M009,5350.18125,5761.525,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
F16_M009_G02,F16_M009_G02,M009,5769.05625,5794.4,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.8986640070504563,16.177909036830457,3.8986640070504563
F16_M010_G01,F16_M010_G01,M010,4555.6875,4992.28125,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
F16_M015_G00,F16_M015_G00,M015,2843.0625,3272.75,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,11.95681392735753,16.177909036830457,11.95681392735753
F16_M023_G00,F16_M023_G00,M023,2843.0625,3803.59375,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,5.148881955737139,16.177909036830457,5.148881955737139
F16_M024_G00,F16_M024_G00,M024,4542.762500000001,5392.137500000001,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,5.148881955737139,16.177909036830457,5.148881955737139
F16_M025_G00,F16_M025_G00,M025,2886.59375,3476.3125,F16_C2_SITE_B6500_RELAY_00_Q3_R003,R02,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,5.148881955737139,16.177909036830457,5.148881955737139
F16_M018_G00,F16_M018_G00,M018,753.6875,1171.15625,F16_C2_SITE_B6500_RELAY_00_Q3_R002,R02,E52_b45db00398315637fb020e5f,TRANSPORT_RELAY_G01,1,8.818856551847475,10.742298629097064,8.818856551847475
F16_M022_G00,F16_M022_G00,M022,804.9125000000001,1424.0687500000001,F16_C2_SITE_B6500_RELAY_00_Q3_R002,R02,E52_b45db00398315637fb020e5f,TRANSPORT_RELAY_G01,1,5.400247916756143,10.742298629097064,5.400247916756143
