energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-01,A11_Q3_003_CC_R001,452.56389525047496,2120.973240573093,1.0,0.8500334827741849,2120.973240573093,2815.9297129666525,694.9564723935596
REC-02,A11_Q3_003_CC_R002,1732.906049815321,3507.01217164792,1.0,0.845974788279225,3507.01217164792,4207.244946884927,700.2327752370076
REC-03,A11_Q3_003_CC_R003,2600.973240573093,4339.7659990474685,1.0,0.8452256399957765,4339.7659990474685,5040.972667052959,701.2066680054905
REC-04,A11_Q3_003_CC_R004,3987.0121716479193,7117.713587814491,1.0,0.7163700521819203,7117.713587814491,7986.432519977994,868.7189321635036
REC-05,A11_Q3_003_CC_R005,4819.765999047469,6756.396087821486,1.0,0.822650069351126,6756.396087821486,7486.950997665022,730.5549098435363
