relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,A11_Q3_004_R001,272.56389525047496,2120.973240573093,2420.973240573093,300.0
R02,A11_Q3_004_R002,2420.9732405730924,4329.727423782952,4629.727423782952,300.0
R01,A11_Q3_004_R003,2499.1224203901274,4417.915178864503,4717.915178864503,300.0
R02,A11_Q3_004_R004,4629.727423782953,7940.428839949525,8240.428839949525,300.0
R01,A11_Q3_004_R005,4717.915178864503,6834.545267638519,7134.545267638519,300.0
