battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-03,M001,2172.170392878965,3186.3407847579297,0.6353055079653442,4809.845517499683,1623.5047327417542
BAT-C-02,M002,570.0,1692.170391878965,0.6255321544315746,3336.8507239438864,1644.6803320649215
BAT-A-04,M003,426.21875,2069.9562742139124,0.32918662148352795,3442.0136662853256,1372.0573920714135
BAT-C-01,M004,480.0,2107.812018638708,0.26837108934177256,4526.341325064868,2418.5293064261596
BAT-A-03,M005,4882.1003352548905,6784.754357432426,0.31476007122585303,8175.566264838817,1390.8119074063911
BAT-C-04,M006,2587.812019638708,4543.923163975788,0.2628610718370119,6974.390841662263,2430.4676776864744
BAT-C-02,M007,4967.544618011643,6788.605684604807,0.23088787400035304,9288.348624270708,2499.7429396659018
BAT-A-02,M008,4952.5378352548905,6284.734086873016,0.5126740814551964,7418.257780981261,1133.5236941082449
BAT-B-04,M009,6564.3550836493,7720.529945620883,0.5413734475155271,9182.149303260636,1461.619357639753
BAT-A-04,M010,4952.5378352548905,6284.734086873016,0.5285988724357911,7397.555552706488,1112.8214658334716
BAT-A-02,M011,3024.494033368175,3977.979299965158,0.6984373007190467,4870.0108090303975,892.0315090652392
BAT-B-01,M012,360.0,1207.276912821857,0.7154664089004564,2367.135137394399,1159.8582245725422
BAT-A-01,M013,360.0,1313.485266596983,0.7085441999392076,2192.3778066760133,878.8925400790301
BAT-A-05,M014,2565.6870196387085,3903.122342312347,0.5838850844250048,4944.071732559841,1040.9493902474937
BAT-A-03,M015,360.0,1727.4353226736384,0.5620247582009279,2796.8031370124318,1069.3678143387936
BAT-A-02,M016,360.0,1727.4353226736384,0.5939038617900676,2755.3603023465503,1027.924979672912
BAT-C-01,M017,6033.6363336493,7783.348418241474,0.2704970459512557,10197.271485347086,2413.923067105613
BAT-B-01,M018,5035.9128352548905,6204.355082649299,0.4759473657320945,7779.379648713669,1575.0245660643693
BAT-A-01,M019,2885.033634172535,4149.893032494131,0.57304103759146,5204.939683625233,1055.046651131102
BAT-A-06,M020,2855.033634172535,4149.893032494131,0.5794613551551151,5196.593270792481,1046.7002382983503
BAT-B-03,M021,10283.601508277534,11082.025158389133,0.7315165686977672,12214.06310597967,1132.037947590537
BAT-B-03,M022,2704.288228397912,4237.022784367995,0.31191138952446495,6096.376375858922,1859.3535914909273
BAT-B-02,M023,462.34375,1582.8140302929446,0.5438204341741839,3040.1919443910256,1457.3779140980812
BAT-B-04,M024,2747.567236023825,4227.319430642841,0.4649242488096277,5821.450732706153,1594.131302063312
BAT-B-02,M025,6372.415707989775,7810.704292010225,0.4231438038602314,9477.255031985824,1666.5507399755988
