energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-01,A11_Q3_004_R001,452.56389525047496,2120.973240573093,1.0,0.8500334827741849,2120.973240573093,2815.9297129666525,694.9564723935596
REC-02,A11_Q3_004_R002,2600.9732405730924,4329.727423782952,1.0,0.845075102231646,4329.727423782952,5031.129790881812,701.4023670988602
REC-03,A11_Q3_004_R003,2679.1224203901274,4417.915178864503,1.0,0.8452256399957765,4417.915178864503,5119.1218468699935,701.2066680054905
REC-04,A11_Q3_004_R004,4809.727423782953,7940.428839949525,1.0,0.7163700521819203,7940.428839949525,8809.147772113029,868.7189321635036
REC-05,A11_Q3_004_R005,4897.915178864503,6834.545267638519,1.0,0.822650069351126,6834.545267638519,7565.100177482056,730.5549098435363
