atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
P0002_M008_G00,P0002_M008_G00,M008,784.0312500000002,1183.0312500000002,Q30003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
P0002_M013_G00,P0002_M013_G00,M013,784.0312500000002,1689.6562500000002,Q30003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
P0002_M017_G00,P0002_M017_G00,M017,784.0312500000002,1640.0625000000002,Q30003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
P0002_M022_G00,P0002_M022_G00,M022,816.0625,1245.75,Q30003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
P0002_M024_G00,P0002_M024_G00,M024,816.0625,1245.75,Q30003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
P0002_M006_G00,P0002_M006_G00,M006,3268.462382110164,3685.931132110164,Q30003_R003,R01,E52_7ccd1e182a1b2540fd645bfb,TRANSPORT_RELAY_G01,1,2.2842575791542856,2.4191590009326376,2.2842575791542856
P0002_M019_G00,P0002_M019_G00,M019,3066.774882110164,3685.931132110164,Q30003_R003,R01,E52_7ccd1e182a1b2540fd645bfb,TRANSPORT_RELAY_G01,1,17.598222271069588,2.4191590009326376,2.4191590009326376
P0002_M005_G00,P0002_M005_G00,M005,4916.8202946677975,5997.6640446677975,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P0002_M010_G00,P0002_M010_G00,M010,4916.8202946677975,5440.7265446677975,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
P0002_M014_G00,P0002_M014_G00,M014,4916.8202946677975,5316.5077946677975,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.048096127868064,11.397135806608844,7.048096127868064
P0002_M020_G00,P0002_M020_G00,M020,7108.251130259972,7133.594880259972,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076658413675005,11.397135806608844,8.076658413675005
P0002_M020_G01,P0002_M020_G01,M020,7141.094880259972,7760.344880259972,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
P0002_M020_G02,P0002_M020_G02,M020,7767.876130259972,7793.219880259972,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076334561991871,11.397135806608844,8.076334561991871
P0002_M021_G00,P0002_M021_G00,M021,4916.8202946677975,5819.4140446677975,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P0002_M025_G00,P0002_M025_G00,M025,5315.571067743031,5946.946067743031,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.263450711461502,11.397135806608844,11.263450711461502
P0002_M026_G00,P0002_M026_G00,M026,4916.8202946677975,5873.0702946677975,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
P0002_M028_G00,P0002_M028_G00,M028,5269.251753971524,6095.283003971524,Q30003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
P0002_M001_G00,P0002_M001_G00,M001,2219.776146264559,2922.807396264559,Q30003_R002,R02,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
P0002_M002_G00,P0002_M002_G00,M002,2636.310323673639,3339.341573673639,Q30003_R002,R02,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
P0002_M007_G00,P0002_M007_G00,M007,1338.3840751400808,2139.3840751400808,Q30003_R002,R02,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,7.697786272509717,10.01648148125875,7.697786272509717
P0002_M009_G00,P0002_M009_G00,M009,9181.920735808779,9714.108235808779,Q30003_R006,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,6.061526749283374,16.45726286038159,6.061526749283374
P0002_M023_G00,P0002_M023_G00,M023,5176.227784845215,5806.352784845215,Q30003_R005,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
