battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-A-05,M001,1670.901146264559,3489.706799269197,0.3140519586905174,4881.439252971524,1391.7324537023273
BAT-A-06,M002,2087.435323673639,3906.2409766782766,0.2908698033784193,5328.110232286332,1421.869255608055
BAT-A-03,M003,2399.9562752139127,3290.857420478472,0.7150389759477327,4161.30675174642,870.4493312679475
BAT-A-01,M004,2796.8031380124316,3687.7042832769907,0.7150389759477327,4558.153614544938,870.4493312679475
BAT-C-04,M005,4482.8827946677975,6474.993939004878,0.2094894732576289,9021.100080280015,2546.1061412751374
BAT-B-04,M006,2904.774882110164,4070.151784556503,0.5442135670880817,5526.848268270495,1456.696483713992
BAT-B-02,M007,982.040325140081,2514.774881110164,0.31191138952446495,4374.128472601092,1859.3535914909273
BAT-B-01,M008,432.3437500000002,1552.8140302929448,0.5438204341741839,3010.191944391026,1457.3779140980812
BAT-B-04,M009,8773.670735808779,10151.959319829228,0.4976220927244275,11689.414359106886,1537.4550392776591
BAT-B-01,M010,4600.0702946677975,5768.512542062206,0.4759473657320945,7343.537108126576,1575.0245660643693
BAT-A-02,M011,3620.857421478472,4481.758566743031,0.7382098677412959,5322.085738679347,840.3271719363153
BAT-A-02,M012,6128.193118341436,6989.094263605995,0.7382098677412959,7829.421435542311,840.3271719363153
BAT-C-01,M013,450.0,2041.812018638708,0.28485187289610714,4424.632960697143,2382.820942058435
BAT-A-03,M014,4460.7577946677975,5798.193117341436,0.5838850844250048,6839.142507588929,1040.9493902474937
BAT-A-03,M015,390.0,1310.9011452645589,0.7190389872722798,2176.150461810595,865.2493165460363
BAT-B-03,M016,10283.601508277534,11082.025158389133,0.7315165686977672,12214.06310597967,1132.037947590537
BAT-A-04,M017,396.2187500000002,2039.9562742139128,0.3511264120181994,3383.4919385902535,1343.5356643763407
BAT-C-03,M018,1974.170392878965,3055.729918819312,0.6752529517883454,4592.681856611231,1536.9519377919182
BAT-B-03,M019,2651.962382110164,4131.71457672918,0.4649242488096277,5725.845878792492,1594.131302063312
BAT-C-01,M020,6762.063630259972,8159.258788455515,0.4722281495612677,10136.097797739436,1976.83900928392
BAT-A-04,M021,4446.2577946677975,6318.911816845333,0.3485553252358886,7665.7898940386785,1346.8780771933448
BAT-A-02,M022,360.0,1727.4353226736384,0.5620247582009279,2796.8031370124318,1069.3678143387936
BAT-B-02,M023,4719.477784845215,6281.125796018457,0.33291617503086757,8104.07109263162,1822.945296613163
BAT-A-01,M024,360.0,1727.4353226736384,0.5939038617900676,2755.3603023465503,1027.924979672912
BAT-A-01,M025,4841.758567743031,6450.362904132526,0.4683705042172335,7641.481248650122,1191.1183445175966
BAT-C-02,M026,4532.3515446677975,6282.063629259972,0.2704970459512557,8695.986696365584,2413.923067105613
BAT-C-02,M027,480.0,1494.170391878965,0.6255321544315746,3138.8507239438864,1644.6803320649215
BAT-A-05,M028,4881.439253971524,6495.176778185436,0.37880826435707204,7802.726034521242,1307.5492563358061
