site_id,x_m,y_m,agl_m,lon,lat,ground_elevation_m,z_amsl_m,backhaul_distance_m,backhaul_los,backhaul_margin_db
E52_30110e5b3ae38ecfab28ace2,321960.0,2550840.0,300.0,109.2621721672659,23.05657237904737,227.77952575683594,527.7795257568359,6227.471580528222,True,10.05954008012911
E52_47db2d0d55c92154c779a4c9,316481.9618309005,2547513.9079671204,300.0,109.20911869411772,23.025944445446576,292.0377197265625,592.0377197265625,2981.436852118985,True,16.45726286038159
E52_7ccd1e182a1b2540fd645bfb,323400.0,2545200.0,50.0,109.27687062060286,23.005800969184538,519.7205810546875,569.7205810546875,4746.033596941498,False,2.4191590009326376
E52_82c821a5773d0bfbe554f10a,316200.0,2550240.0,300.0,109.20604222313544,23.050527049443676,465.3601379394531,765.3601379394531,5338.656372032489,True,11.397135806608844
E52_cdef0b479e00ae29ebd83132,322200.0,2550720.0,300.0,109.26452784303365,23.055514604757455,242.13436889648438,542.1343688964844,6258.4196990022165,True,10.01648148125875
E52_da487d3b8a0906fb4529d12f,316842.5238594948,2548470.742941404,250.0,109.21252199890097,23.034623480657853,283.8956298828125,533.8956298828125,3470.3325279203127,True,15.138353346482333
