atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
A11_M006_G00,A11_M006_G00,M006,2943.600339821698,3988.444089821698,A11_P13A_002_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
A11_M014_G00,A11_M014_G00,M014,3252.8656370124318,3652.5531370124318,A11_P13A_002_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
A11_M005_G00,A11_M005_G00,M005,5821.5101839651625,6754.1039339651625,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
A11_M008_G00,A11_M008_G00,M008,6135.978933965165,6166.635183965165,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
A11_M008_G01,A11_M008_G01,M008,6177.041433965165,6613.635183965165,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M008_G02,A11_M008_G02,M008,6624.010183965165,6654.697683965165,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
A11_M009_G00,A11_M009_G00,M009,6136.5726839651625,6161.9164339651625,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076615513440018,11.397135806608844,8.076615513440018
A11_M009_G01,A11_M009_G01,M009,6169.4164339651625,6580.7601839651625,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M009_G02,A11_M009_G02,M009,6588.2914339651625,6613.6351839651625,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076450462346799,11.397135806608844,8.076450462346799
A11_M010_G00,A11_M010_G00,M010,6136.572683965162,6167.228933965162,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
A11_M010_G01,A11_M010_G01,M010,6177.635183965162,6614.228933965162,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M010_G02,A11_M010_G02,M010,6624.603933965162,6655.291433965162,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
A11_M017_G00,A11_M017_G00,M017,6136.572683965162,7092.822683965162,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
A11_M025_G00,A11_M025_G00,M025,6161.9164339651625,6754.1039339651625,A11_P13A_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.240343925362424,11.397135806608844,11.240343925362424
A11_M019_G00,A11_M019_G00,M019,2672.376530292944,3057.814030292944,A11_P13A_002_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
A11_M020_G00,A11_M020_G00,M020,2438.657780292946,2854.095280292946,A11_P13A_002_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
A11_M022_G00,A11_M022_G00,M022,2256.814030292944,3057.814030292944,A11_P13A_002_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,0.5166988155209538,13.435452033242427,0.5166988155209538
A11_M024_G00,A11_M024_G00,M024,2438.657780292946,3057.814030292946,A11_P13A_002_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,13.11389912953588,13.435452033242427,13.11389912953588
A11_M007_G00,A11_M007_G00,M007,5001.122575064868,5845.591325064868,A11_P13A_002_R004,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
A11_M018_G00,A11_M018_G00,M018,4575.146960944154,5099.053210944154,A11_P13A_002_R004,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,8.456575505620492,10.05954008012911,8.456575505620492
A11_M003_G00,A11_M003_G00,M003,747.8125,1603.84375,A11_P13A_002_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
A11_M004_G00,A11_M004_G00,M004,814.03125,1755.65625,A11_P13A_002_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
A11_M015_G00,A11_M015_G00,M015,816.0625,1245.75,A11_P13A_002_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
A11_M016_G00,A11_M016_G00,M016,816.0625,1245.75,A11_P13A_002_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
A11_M023_G00,A11_M023_G00,M023,741.6875,1140.6875,A11_P13A_002_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
