relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,AN01_Q3_001_CC_R001,200.22014525047496,2120.973240573093,2420.973240573093,300.0
R02,AN01_Q3_001_CC_R002,1313.9619259970377,3402.5344766779854,3702.5344766779854,300.0
R01,AN01_Q3_001_CC_R003,2499.122420390127,4417.915178864503,4717.915178864503,300.0
R01,AN01_Q3_001_CC_R005,4717.915178864503,8744.681681657115,9044.681681657115,300.0
R02,AN01_Q3_001_CC_R006,5128.06627857659,7244.696367350607,7544.696367350607,300.0
R02,AN01_Q3_001_CC_R004,3702.5344766779854,4828.06627857659,5128.06627857659,300.0
