sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-05,4927.906117950335,6746.711770954973,0.2908698033784193,1421.869255608055,8168.581026563028
M002,BAT-B-03,4209.930758090053,5751.773065257097,0.3091418530572285,1864.1541213674705,7615.927186624567
M003,BAT-B-02,330.0,1696.6939339219116,0.44982667706505564,1620.3004264205701,3316.9943603424817
M004,BAT-A-02,6135.859591224027,7714.463927613522,0.4601617771979949,1201.7896896426064,8916.253617256129
M005,BAT-A-03,7316.17018228624,8148.197101289673,0.7483355382623942,827.1638002588876,8975.36090154856
M006,BAT-C-04,2420.6518131496223,3993.9364703337424,0.5481700668481463,1812.298188495683,5806.234658829426
M007,BAT-B-04,6081.773075257097,7712.3161735329795,0.4212187081122213,1669.8875726054832,9382.203746138463
M008,BAT-C-01,510.0,1560.170391878965,0.6255321544315746,1644.6803320649215,3204.8507239438864
M009,BAT-B-04,2086.6939439219113,3619.4284998919948,0.31191138952446495,1859.3535914909273,5478.782091382922
M010,BAT-C-03,6622.047634670823,8386.548070765324,0.430071831528814,2068.1776983542363,10454.725769119561
M011,BAT-B-03,1795.376912446339,2642.6538252681958,0.6766156577666717,1227.199526537769,3869.853351805965
M012,BAT-B-01,330.0,1435.376902446339,0.6030350573947975,1354.7392338490179,2790.116136295357
M013,BAT-A-04,330.0,1667.4353226736384,0.5838850844250048,1040.9493902474937,2708.384712921132
M014,BAT-B-02,4009.4285098919945,5699.971608167877,0.30502477739266864,1871.2903858527077,7571.261994020585
M015,BAT-A-01,330.0,1552.1111816650086,0.5909788536766265,1031.7274902203856,2583.8386718853944
M016,BAT-A-02,2608.0563632373,3830.1675449023087,0.5841775234171963,1040.5692195576448,4870.7367644599535
M017,BAT-A-03,3915.848725878921,5805.859581224026,0.435538432082054,1233.8000382933299,7039.659619517356
M018,BAT-C-02,570.0,2090.651803149622,0.4537638534499381,2016.8449841918007,4107.4967873414225
M019,BAT-C-01,9017.32440005769,10658.385466650854,0.38791204229504883,2159.5239083607275,12817.909375011583
M020,BAT-C-02,8716.548080765324,9532.792316000623,0.7731922538669684,1324.7501166215684,10857.542432622191
M021,BAT-C-01,4403.512829100084,6498.100068176511,0.22189646682407083,2519.22432188118,9017.32439005769
M022,BAT-B-01,3002.653835268196,3849.930748090053,0.7253090653907963,1142.7976199892864,4992.728368079339
M023,BAT-A-03,390.0,2315.3221711868723,0.4521090839672003,1212.2581908426396,3527.580362029512
M024,BAT-C-02,4383.936480333743,6232.047624670822,0.338966655282666,2265.572246887557,8497.61987155838
M025,BAT-A-04,3609.546524338647,4874.405922660242,0.5849129428867129,1039.6131742472733,5914.019096907516
M026,BAT-A-01,2675.3221811868725,4737.50817508958,0.36524867646178705,1325.1767205996769,6062.684895689256
M027,BAT-C-03,2040.1704018789649,3923.512819100084,0.26452022149948873,2426.8728534177744,6350.385672517858
M028,BAT-A-06,1912.1111916650086,3279.5465143386473,0.5620247582009279,1069.3678143387936,4348.914328677441
M029,BAT-A-06,5067.50818508958,6856.313838094218,0.32548375056247025,1376.8711242687887,8233.184962363008
M030,BAT-A-04,7186.313848094218,8109.799114691201,0.7237786016548309,859.0878178487199,8968.886932539921
M031,BAT-A-05,1912.1111916650086,3555.848715878921,0.32918662148352795,1372.0573920714135,4927.906107950334
M032,BAT-A-01,6062.684905689257,6986.17017228624,0.7216593919015053,861.842790528043,7848.012962814283
M033,BAT-B-01,6059.971618167878,7621.619629341119,0.3558775332408115,1783.1456090492602,9404.76523839038
M034,BAT-A-02,330.0,1552.1111816650086,0.5723498680213146,1055.945171572291,2608.0563532373
M035,BAT-B-02,7981.619639341119,9137.794501312703,0.4784713247988265,1570.6497036820342,10708.444204994737
M036,BAT-C-04,6828.100078176511,8332.621747320658,0.5141514245902123,1886.0052467212067,10218.626994041864
