sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-03,6556.232769258866,7066.232769258866,S001,8116.4031611378305,2.995742764547403,3.4042572354525973,7,78.0,AS01
M002,U08,C,BAT-C-02,0.0,540.0,S001,1626.170391878965,2.917555936277246,3.4824440637227543,8,76.0,AS01
M003,U06,B,BAT-B-04,5350.929027983508,5710.929027983508,S002,7107.622961905419,2.5890620341913935,0.6109379658086067,2,22.0,AS01
M004,U08,C,BAT-C-04,1626.1704018789649,2106.170401878965,S002,3733.982420517673,5.8530312852658195,0.5469687147341808,6,59.0,AS01
M005,U07,C,BAT-C-02,4255.171692665703,4735.171692665703,S004,6556.232759258866,6.152897007997176,0.2471029920028247,6,59.0,AS01
M006,U08,C,BAT-C-04,6361.594587243029,6841.594587243029,S005,8238.789745438571,4.2221748035098585,2.177825196490142,6,59.0,AS01
M007,U07,C,BAT-C-01,0.0,480.0,S006,1561.5595259403467,2.5979763856932365,3.802023614306764,6,59.0,AS01
M008,U05,B,BAT-B-02,8044.401774038379,8404.401774038379,S008,9946.244081205423,2.763432587771086,0.43656741222891426,2,20.0,AS01
M009,U05,B,BAT-B-03,4894.135796759734,5284.135796759734,S008,6855.978103926778,2.9752083647603644,0.22479163523963575,3,25.0,AS01
M010,U06,B,BAT-B-02,3792.4867705890993,4182.486770589099,S009,5350.929017983508,2.096210537071622,1.1037894629283782,3,25.0,AS01
M011,U05,B,BAT-B-01,0.0,390.0,S010,1555.376902446339,1.8231457316476736,1.3768542683523266,3,25.0,AS01
M012,U05,B,BAT-B-01,6855.978113926778,7245.978113926778,S011,8044.401764038379,1.0739337252089312,2.126066274791069,3,25.0,AS01
M013,U06,B,BAT-B-02,0.0,390.0,S012,1922.734555970083,2.75235444190214,0.44764555809786,3,25.0,AS01
M014,U05,B,BAT-B-03,1555.376912446339,1945.376912446339,S013,3065.847192739284,1.8247182633032644,1.3752817366967358,3,25.0,AS01
M015,U06,B,BAT-B-04,1922.734565970083,2312.734565970083,S014,3792.4867605890995,2.1403030047614893,1.059696995238511,3,25.0,AS01
M016,U05,B,BAT-B-01,3065.8472027392836,3455.8472027392836,S015,4894.1357867597335,2.3074247845590743,0.8925752154409259,3,25.0,AS01
M017,U07,C,BAT-C-03,1561.5595359403467,2071.559535940347,S007>S003,4255.171682665703,5.814125134285695,0.5858748657143051,7,64.0,AS01
M018,U08,C,BAT-C-01,3733.9824305176735,4213.9824305176735,S007>S003,6361.59457724303,5.775551263205039,0.6244487367949612,6,62.0,AS01
