relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R02,Q3E7_008_R002,183.37224854411227,2212.131081984592,2512.131081984592,300.0
R01,Q3E7_008_R001,167.50266251244392,2422.7689519671535,2722.7689519671535,300.0
R02,Q3E7_008_R003,2512.131081984592,3477.663770386646,3777.663770386646,300.0
R02,Q3E7_008_R005,3777.6637703866463,5808.870230464649,6108.870230464649,300.0
R02,Q3E7_008_R006,6108.870230464649,7585.951728088452,7885.951728088452,300.0
R01,Q3E7_008_R004,2722.7689519671535,7095.894182439904,7395.894182439904,300.0
R02,Q3E7_008_R008,7885.951728088451,10059.481382543083,10359.481382543083,300.0
R01,Q3E7_008_R009,9543.576005331217,10870.912103955348,11170.912103955348,300.0
R01,Q3E7_008_R007,7395.8941824399035,9243.576005331217,9543.576005331217,300.0
