relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R02,F12_C2_SITE_B6500_RELAY_00_Q3_R002,1331.4053878858194,6153.893309522221,6453.893309522221,300.0
R01,F12_C2_SITE_B6500_RELAY_00_Q3_R003,2192.163331858314,6111.796634674076,6411.796634674076,300.0
R01,F12_C2_SITE_B6500_RELAY_00_Q3_R001,102.02876217518059,1892.0641953850409,2192.064195385041,300.0
