energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-03,F02_C2_SITE_B6500_RELAY_00_Q3_R003,4456.7705608528595,6393.400649626876,1.0,0.822650069351126,6393.400649626876,7123.9555594704125,730.5549098435363
REC-02,F02_C2_SITE_B6500_RELAY_00_Q3_R002,1540.8833385280623,6443.130006300225,1.0,0.5478476985199523,6443.130006300225,7530.927998224288,1087.797991924062
REC-01,F02_C2_SITE_B6500_RELAY_00_Q3_R001,247.85844956104847,3528.4998847895376,1.0,0.7008376806581693,3528.4998847895376,4417.410899933918,888.9110151443798
