relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,F02_C2_SITE_B6500_RELAY_00_Q3_R003,4276.7705608528595,6393.400649626876,6693.400649626876,300.0
R02,F02_C2_SITE_B6500_RELAY_00_Q3_R002,1360.8833385280623,6443.130006300225,6743.130006300225,300.0
R01,F02_C2_SITE_B6500_RELAY_00_Q3_R001,67.85844956104847,3528.4998847895376,3828.4998847895376,300.0
