sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-01,0.0,480.0,S001,1494.170391878965,2.917555936277246,3.4824440637227543,6,76.0,F02
M002,U08,C,BAT-C-04,2107.9,2677.9,S001,3800.070391878965,2.995742764547403,3.4042572354525973,9,78.0,F02
M003,U04,A,BAT-A-04,0.1,360.1,S002,2003.8375242139125,3.0186602033241243,0.5813397966758758,2,22.0,F02
M004,U08,C,BAT-C-02,0.0,480.0,S002,2107.812018638708,5.8530312852658195,0.5469687147341808,6,59.0,F02
M005,U02,A,BAT-A-02,2968.5,3328.5,S003,5231.154022177536,3.083579679483661,0.5164203205163389,2,22.0,F02
M006,U08,C,BAT-C-01,3800.2,4280.200000000001,S003,6236.31114433708,5.897111425303905,0.5028885746960956,6,59.0,F02
M007,U07,C,BAT-C-02,4046.4,4526.4,S004,6347.461066593163,6.152897007997176,0.2471029920028247,6,59.0,F02
M008,U01,A,BAT-A-03,4181.7,4511.7,S005,5813.8962516181255,2.085939331054696,1.5140606689453042,1,14.0,F02
M009,U03,A,BAT-A-04,4151.7,4511.7,S005,5843.8962516181255,2.192966633451616,1.4070333665483843,2,22.0,F02
M010,U05,B,BAT-B-01,3130.1,3490.1,S005,4646.274861971584,1.8345062099378917,1.3654937900621085,2,20.0,F02
M011,U03,A,BAT-A-02,0.1,330.1,S006,1253.5852665969828,1.2888670060198661,2.311132993980134,1,14.0,F02
M012,U05,B,BAT-B-01,0.0,360.0,S006,1207.276912821857,1.1381343643981743,2.061865635601826,2,20.0,F02
M013,U04,A,BAT-A-01,4141.6,4471.6,S008,6252.746128791162,3.146461435490872,0.4535385645091279,1,14.0,F02
M014,U01,A,BAT-A-06,1632.3,1992.3,S008,3803.446128791162,3.308427818047446,0.2915721819525543,2,22.0,F02
M015,U05,B,BAT-B-04,4646.4,5036.4,S009,6204.842247394408,2.096210537071622,1.1037894629283782,3,25.0,F02
M016,U01,A,BAT-A-01,0.0,330.0000000000002,S010,1594.8593983215953,1.92131533083843,1.67868466916157,1,14.0,F02
M017,U02,A,BAT-A-03,0.0,360.0,S010,1654.8593983215956,1.892423901801982,1.7075760981980181,2,11.0,F02
M018,U06,B,BAT-B-03,5208.6,5598.6,S011,6397.023650111601,1.0739337252089312,2.126066274791069,3,25.0,F02
M019,U05,B,BAT-B-03,1207.3,1597.3,S012,3130.0345559700827,2.75235444190214,0.44764555809786,3,25.0,F02
M020,U06,B,BAT-B-04,1869.8,2259.8,S013,3380.2702802929443,1.8247182633032644,1.3752817366967358,3,25.0,F02
M021,U06,B,BAT-B-02,0.0,390.0,S014,1869.7521946190163,2.1403030047614893,1.059696995238511,3,25.0,F02
M022,U06,B,BAT-B-02,3380.3,3770.3,S015,5208.58858402045,2.3074247845590743,0.8925752154409259,3,25.0,F02
M023,U03,A,BAT-A-05,1253.6,1643.6,S008>S005,3746.76865389721,3.197554484896963,0.4024455151030373,3,12.0,F02
M024,U07,C,BAT-C-03,1494.3,2034.3,S006>S007,3973.8741598367565,4.435720060236445,1.9642799397635553,8,70.0,F02
