relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,A11_Q3_003_R001,274.59514525047496,2123.004490573093,2423.004490573093,300.0
R02,A11_Q3_003_R002,2155.7701598075228,4109.8762783674065,4409.8762783674065,300.0
R01,A11_Q3_003_R003,3294.3791880854474,5213.1719465598235,5513.1719465598235,300.0
R02,A11_Q3_003_R004,4409.8762783674065,7720.5776945339785,8020.5776945339785,300.0
R01,A11_Q3_003_R005,5513.1719465598235,7629.80203533384,7929.80203533384,300.0
