atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
A11_M003_G00,A11_M003_G00,M003,816.0625,1672.09375,A11_Q3_003_R001,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
A11_M004_G00,A11_M004_G00,M004,816.0625,1757.6875,A11_Q3_003_R001,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
A11_M015_G00,A11_M015_G00,M015,816.0625,1245.75,A11_Q3_003_R001,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
A11_M016_G00,A11_M016_G00,M016,816.0625,1245.75,A11_Q3_003_R001,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
A11_M023_G00,A11_M023_G00,M023,816.0625,1215.0625,A11_Q3_003_R001,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.3126060525719936,15.138353346483314,0.3126060525719936
A11_M019_G00,A11_M019_G00,M019,3226.2406380124316,3611.6781380124316,A11_Q3_003_R002,R02,E52_154bbd26b7808edf72eaa410,TRANSPORT_RELAY_G01,1,10.639890586326203,13.235683344326844,10.639890586326203
A11_M020_G00,A11_M020_G00,M020,2810.678138012432,3226.115638012432,A11_Q3_003_R002,R02,E52_154bbd26b7808edf72eaa410,TRANSPORT_RELAY_G01,1,10.639890586326203,13.235683344326844,10.639890586326203
A11_M022_G00,A11_M022_G00,M022,2810.678138012432,3611.6781380124316,A11_Q3_003_R002,R02,E52_154bbd26b7808edf72eaa410,TRANSPORT_RELAY_G01,1,0.7291434862026591,13.235683344326844,0.7291434862026591
A11_M024_G00,A11_M024_G00,M024,2992.5218880124316,3611.6781380124316,A11_Q3_003_R002,R02,E52_154bbd26b7808edf72eaa410,TRANSPORT_RELAY_G01,1,13.995666599621927,13.235683344326844,13.235683344326844
A11_M006_G00,A11_M006_G00,M006,3817.0062873340285,4861.8500373340285,A11_Q3_003_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
A11_M014_G00,A11_M014_G00,M014,4462.1625373340285,4861.8500373340285,A11_Q3_003_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
A11_M005_G00,A11_M005_G00,M005,5132.811689839344,6065.405439839344,A11_Q3_003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
A11_M008_G00,A11_M008_G00,M008,5132.811689839344,5163.467939839344,A11_Q3_003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
A11_M008_G01,A11_M008_G01,M008,5173.874189839344,5610.467939839344,A11_Q3_003_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
