node_id,time,x,y,z,mode,task_id,relay_id,phase_role
U07,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,start
U07,540.0,318686.2012849663,2545556.1393078705,127.7,climb,M001,,start
U07,540.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,end
U07,540.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M001,,instant
U07,598.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M001,,end
U07,598.1426440429688,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M001,,start
U07,801.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,cruise,M001,,end
U07,801.7418908857715,319988.599872737,2548318.494265952,273.0566101074219,descent,M001,,start
U07,846.2701959394824,319988.599872737,2548318.494265952,184.0,descent,M001,,end
U07,846.2701959394824,319988.599872737,2548318.494265952,184.0,handover_start,M001,,start
U07,1314.2701959394824,319988.599872737,2548318.494265952,184.0,climb,M001,,start
U07,1314.2701959394824,319988.599872737,2548318.494265952,184.0,handover_end,M001,,end
U07,1349.892839982451,319988.599872737,2548318.494265952,273.0566101074219,climb,M001,,end
U07,1349.892839982451,319988.599872737,2548318.494265952,273.0566101074219,cruise,M001,,start
U07,1553.4920868252539,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M001,,end
U07,1553.4920868252539,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M001,,start
U07,1626.170391878965,318686.2012849663,2545556.1393078705,127.7,descent,M001,,end
U07,1626.170391878965,318686.2012849663,2545556.1393078705,127.7,return,M001,,instant
U08,2301.1,318686.2012849663,2545556.1393078705,127.7,prep,M002,,start
U08,2811.1,318686.2012849663,2545556.1393078705,127.7,climb,M002,,start
U08,2811.1,318686.2012849663,2545556.1393078705,127.7,prep,M002,,end
U08,2811.1,318686.2012849663,2545556.1393078705,127.7,takeoff,M002,,instant
U08,2869.2426440429685,318686.2012849663,2545556.1393078705,273.0566101074219,climb,M002,,end
U08,2869.2426440429685,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M002,,start
U08,3072.841890885771,319988.599872737,2548318.494265952,273.0566101074219,cruise,M002,,end
U08,3072.841890885771,319988.599872737,2548318.494265952,273.0566101074219,descent,M002,,start
U08,3117.370195939482,319988.599872737,2548318.494265952,184.0,descent,M002,,end
U08,3117.370195939482,319988.599872737,2548318.494265952,184.0,handover_start,M002,,start
U08,3549.370195939482,319988.599872737,2548318.494265952,184.0,climb,M002,,start
U08,3549.370195939482,319988.599872737,2548318.494265952,184.0,handover_end,M002,,end
U08,3584.9928399824507,319988.599872737,2548318.494265952,273.0566101074219,climb,M002,,end
U08,3584.9928399824507,319988.599872737,2548318.494265952,273.0566101074219,cruise,M002,,start
U08,3788.5920868252533,318686.2012849663,2545556.1393078705,273.0566101074219,cruise,M002,,end
U08,3788.5920868252533,318686.2012849663,2545556.1393078705,273.0566101074219,descent,M002,,start
U08,3861.2703918789643,318686.2012849663,2545556.1393078705,127.7,descent,M002,,end
U08,3861.2703918789643,318686.2012849663,2545556.1393078705,127.7,return,M002,,instant
U03,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M003,,start
U03,360.0,318686.2012849663,2545556.1393078705,127.7,climb,M003,,start
U03,360.0,318686.2012849663,2545556.1393078705,127.7,prep,M003,,end
U03,360.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M003,,instant
U03,420.4180847167969,318686.2012849663,2545556.1393078705,308.9542541503906,climb,M003,,end
U03,420.4180847167969,318686.2012849663,2545556.1393078705,308.9542541503906,cruise,M003,,start
U03,1038.0270604468,321607.1664922811,2552367.559439648,308.9542541503906,cruise,M003,,end
U03,1038.0270604468,321607.1664922811,2552367.559439648,308.9542541503906,descent,M003,,start
U03,1073.8087621069562,321607.1664922811,2552367.559439648,219.5,descent,M003,,end
U03,1073.8087621069562,321607.1664922811,2552367.559439648,219.5,handover_start,M003,,start
U03,1283.8087621069562,321607.1664922811,2552367.559439648,219.5,climb,M003,,start
U03,1283.8087621069562,321607.1664922811,2552367.559439648,219.5,handover_end,M003,,end
