energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-03,AN01_P13A_002_R003,2600.9732405731197,4339.765999047496,1.0,0.8452256399957765,4339.765999047496,5040.972667052986,701.2066680054905
REC-02,AN01_P13A_002_R002,1888.0787863890903,3616.8329695989505,1.0,0.8450751022316458,3616.8329695989505,4318.235336697811,701.4023670988604
REC-05,AN01_P13A_002_R005,5299.390905063126,9311.599421111172,1.0,0.6344139742847373,9311.599421111172,10286.861254541014,975.2618334298414
REC-04,AN01_P13A_002_R004,4096.832969598951,6552.254942109053,1.0,0.7722634397479282,6552.254942109053,7348.3124704367465,796.0575283276933
REC-01,AN01_P13A_002_R001,380.2201452504487,2120.9732405731193,1.0,0.8431256594234853,2120.9732405731193,2824.9098833225885,703.9366427494691
