sortie_id,shift_s
M001,570.4493222679389
M002,-2417.8584578353893
M003,2449.7771989511175
M004,-1078.2311411958574
M005,-0.0
M006,573.9320007191168
M007,-0.0
M008,-0.0
M009,-0.0
M010,-0.0
M011,-0.0
M012,2669.4693312860973
M013,483.62400507172106
M014,212.79272504196388
M015,1667.4353236736385
M016,-0.0
M017,2060.9463929429576
M018,2078.369468780372
M019,1320.815092361593
M020,1129.0071251395875
M021,1396.5144490885596
M022,-2022.3320719264248
M023,1320.815083361599
M024,212.79271604198868
