relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,D26092511_012_R001,200.2201452504487,2120.9732405731193,2420.9732405731193,300.0
R02,D26092511_012_R002,1484.1528982045634,3427.361271797016,3727.361271797016,300.0
R02,D26092511_012_R004,5057.249043861454,7173.879132635471,7473.879132635471,300.0
R01,D26092511_012_R003,2581.7694271995765,8653.014191459653,8953.014191459653,300.0
