battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-A-02,M001,360.0000000000002,2178.805653004638,0.3140519586905174,3570.538106706965,1391.7324537023273
BAT-A-01,M002,360.0,2178.805653004638,0.2908698033784193,3600.674908612693,1421.869255608055
BAT-A-06,M003,2538.805654004638,3429.7067992691973,0.7150389759477327,4300.156130537145,870.4493312679475
BAT-A-02,M004,3789.706800269197,4680.607945533757,0.7150389759477327,5551.057276801705,870.4493312679475
BAT-C-04,M005,4378.870556049695,6370.981700386775,0.2094894732576289,8917.087841661913,2546.1061412751374
BAT-B-04,M006,2904.774882110164,4070.151784556503,0.5442135670880817,5526.848268270495,1456.696483713992
BAT-B-01,M007,454.56250000000045,1987.2970559700836,0.31191138952446495,3846.650647461011,1859.3535914909273
BAT-B-02,M008,1394.3046008172194,2514.7748811101637,0.5438204341741839,3972.152795208245,1457.3779140980812
BAT-B-02,M009,4604.9197875254,5983.20837154585,0.4976220927244275,7520.663410823509,1537.4550392776591
BAT-B-01,M010,4496.058056049695,5664.500303444103,0.4759473657320945,7239.524869508473,1575.0245660643693
BAT-A-02,M011,7468.5010397037495,8329.402184968309,0.7382098677412959,9169.729356904623,840.3271719363153
BAT-A-03,M012,6277.59989343919,7138.501038703749,0.7382098677412959,7978.828210640065,840.3271719363153
BAT-C-03,M013,1944.170392878965,3535.982411517673,0.28485187289610714,5918.803353576108,2382.820942058435
BAT-A-04,M014,5010.60794654209,6348.043269215728,0.5838850844250048,7388.992659463222,1040.9493902474937
BAT-A-03,M015,390.0,1310.9011452645589,0.7190389872722798,2176.150461810595,865.2493165460363
BAT-B-03,M016,10283.601508277534,11082.025158389133,0.7315165686977672,12214.06310597967,1132.037947590537
BAT-A-04,M017,1358.1796008172194,3001.917125031132,0.3511264120181994,4345.452789407473,1343.5356643763407
BAT-C-01,M018,480.0,1561.5595259403467,0.6752529517883454,3098.511463732265,1536.9519377919182
BAT-B-03,M019,2690.687974688908,4170.440169307924,0.4649242488096277,5764.571471371237,1594.131302063312
BAT-C-02,M020,6658.0513916418695,8055.246549837412,0.4722281495612677,10032.085559121333,1976.83900928392
BAT-A-05,M021,4342.245556049695,6214.89957822723,0.3485553252358886,7561.777655420576,1346.8780771933448
BAT-A-03,M022,2538.805654004638,3906.2409766782766,0.5620247582009279,4975.60879101707,1069.3678143387936
BAT-B-04,M023,8822.942087089235,10384.590098262477,0.33291617503086757,12207.53539487564,1822.945296613163
BAT-A-05,M024,1670.901146264559,3038.3364689381974,0.5939038617900676,4066.2614486111097,1027.924979672912
BAT-A-01,M025,4338.995556049695,5947.59989243919,0.4683705042172335,7138.718236956786,1191.1183445175966
BAT-C-01,M026,4428.339306049695,6178.051390641869,0.2704970459512557,8591.974457747481,2413.923067105613
BAT-C-02,M027,480.0,1494.170391878965,0.6255321544315746,3138.8507239438864,1644.6803320649215
BAT-A-06,M028,4424.995556049695,6038.733080263607,0.37880826435707204,7346.282336599414,1307.5492563358061
